isoform	structural_category	filter_reason
PB.75732.1	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.75737.3	novel_in_catalog	perc_A_downstream_TTS: 80.0 > 59; min_cov: 1.0 < 3
PB.75738.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75739.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75743.1	novel_not_in_catalog	RTS_stage: True; perc_A_downstream_TTS: 80.0 > 59; min_cov: 1.0 < 3
PB.75743.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; perc_A_downstream_TTS: 80.0 > 59
PB.75752.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.75757.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.75757.2	incomplete-splice_match	RTS_stage: True
PB.75763.4	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.75765.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.75768.1	incomplete-splice_match	all_canonical: nan
PB.75772.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.75772.2	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.75774.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.75774.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.75774.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.75775.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75778.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.75781.1	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.75781.3	antisense	all_canonical: nan
PB.75784.1	incomplete-splice_match	all_canonical: nan
PB.75789.1	incomplete-splice_match	all_canonical: nan
PB.75790.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.75793.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.75795.2	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75799.2	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.75803.1	incomplete-splice_match	all_canonical: nan
PB.75804.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.75805.1	incomplete-splice_match	RTS_stage: True
PB.75810.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; RTS_stage: True
PB.75811.1	genic	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.75815.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.75821.1	incomplete-splice_match	all_canonical: nan
PB.75827.1	incomplete-splice_match	RTS_stage: True
PB.75828.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.83094.2	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.83094.3	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.83094.6	intergenic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.83096.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.83110.1	incomplete-splice_match	all_canonical: nan
PB.83113.1	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.83121.3	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.83124.2	genic	all_canonical: nan
PB.83126.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.83130.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83131.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.83135.1	genic_intron	all_canonical: nan
PB.83137.1	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59; min_cov: 0.0 < 3
PB.83148.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.83149.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.83155.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.83159.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83168.1	incomplete-splice_match	min_cov: 2.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 65.0 > 59
PB.83172.1	novel_not_in_catalog	min_cov: 1.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.83172.2	incomplete-splice_match	min_cov: 2.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.83177.1	incomplete-splice_match	all_canonical: nan
PB.83180.4	full-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.83181.3	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.83182.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.83184.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83186.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59
PB.83187.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.83191.1	incomplete-splice_match	RTS_stage: True
PB.83194.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83195.1	antisense	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83198.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 65.0 > 59
PB.83203.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.83211.1	incomplete-splice_match	all_canonical: nan
PB.83213.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.83214.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.83216.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83216.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83216.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83216.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83219.1	genic	all_canonical: nan
PB.83232.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.83235.1	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.83235.2	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.83241.2	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.83244.1	incomplete-splice_match	perc_A_downstream_TTS: 70.0 > 59
PB.83247.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.83250.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.83252.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.83254.1	genic	all_canonical: nan
PB.83260.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.83263.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.83269.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.83274.1	novel_in_catalog	min_cov: 2.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.83275.1	incomplete-splice_match	all_canonical: nan
PB.88761.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.88761.4	incomplete-splice_match	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.88762.1	fusion	min_cov: 0.0 < 3; RTS_stage: True
PB.88762.2	fusion	RTS_stage: True; min_cov: 1.0 < 3
PB.88763.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.88771.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.88773.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; RTS_stage: True
PB.88774.1	novel_in_catalog	perc_A_downstream_TTS: 85.0 > 59
PB.88777.1	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88777.2	novel_in_catalog	RTS_stage: True
PB.88777.3	novel_not_in_catalog	RTS_stage: True
PB.88777.4	novel_not_in_catalog	RTS_stage: True
PB.88777.5	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88777.6	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88779.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88784.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.88785.2	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.88788.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59; RTS_stage: True
PB.88788.2	novel_not_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.88788.3	novel_not_in_catalog	RTS_stage: True
PB.88788.4	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88788.5	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88788.8	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88788.9	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88788.10	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88788.11	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88788.12	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88790.1	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.88791.2	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.88792.1	novel_in_catalog	RTS_stage: True
PB.88792.2	genic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.88793.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.88796.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.88800.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.88800.7	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88803.1	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.88804.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88804.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88804.3	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.88804.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88810.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88812.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.88814.4	incomplete-splice_match	RTS_stage: True
PB.88814.5	incomplete-splice_match	RTS_stage: True
PB.88815.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.88815.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88815.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88816.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.88821.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.88825.1	novel_in_catalog	RTS_stage: True
PB.88825.2	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.88828.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88831.2	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.88837.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.88841.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.88844.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.88851.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.88853.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.88856.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.88857.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.88857.2	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59
PB.88859.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.88860.1	novel_not_in_catalog	RTS_stage: True
PB.88862.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59; RTS_stage: True
PB.88862.3	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.88866.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.88871.1	novel_in_catalog	RTS_stage: True
PB.96068.1	antisense	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.96069.2	incomplete-splice_match	RTS_stage: True
PB.96069.4	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.96075.1	genic	all_canonical: nan
PB.96081.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96085.1	incomplete-splice_match	all_canonical: nan
PB.96086.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96086.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.96086.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96086.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96086.7	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96089.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.96092.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.96093.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96096.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.96098.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.96099.1	incomplete-splice_match	all_canonical: nan
PB.96101.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.96105.1	genic	all_canonical: nan
PB.96108.1	incomplete-splice_match	all_canonical: nan
PB.96112.1	incomplete-splice_match	all_canonical: nan
PB.96113.1	incomplete-splice_match	all_canonical: nan
PB.96117.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.96119.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.96123.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.96123.2	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.96123.4	novel_not_in_catalog	min_cov: 2.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.96129.1	incomplete-splice_match	all_canonical: nan
PB.96132.1	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.96133.1	incomplete-splice_match	all_canonical: nan
PB.96135.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96136.1	incomplete-splice_match	all_canonical: nan
PB.96137.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.96144.1	incomplete-splice_match	all_canonical: nan
PB.96147.1	genic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.96154.1	incomplete-splice_match	all_canonical: nan
PB.96155.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.96156.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96156.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96156.5	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.96168.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.96173.1	genic	all_canonical: nan
PB.96174.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.96181.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.96183.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96183.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.96184.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.96187.1	intergenic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.96189.1	genic	all_canonical: nan
PB.96191.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.96194.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.96197.1	incomplete-splice_match	all_canonical: nan
PB.96198.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.96202.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.96203.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.96204.1	incomplete-splice_match	all_canonical: nan
PB.96212.1	incomplete-splice_match	all_canonical: nan
PB.96213.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.96222.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.96223.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.103686.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.103696.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.103698.1	incomplete-splice_match	all_canonical: nan
PB.103701.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.103703.1	incomplete-splice_match	all_canonical: nan
PB.103705.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103709.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.103710.1	incomplete-splice_match	all_canonical: nan
PB.103711.1	incomplete-splice_match	all_canonical: nan
PB.103713.1	incomplete-splice_match	all_canonical: nan
PB.103714.1	genic	all_canonical: nan
PB.103721.1	incomplete-splice_match	all_canonical: nan
PB.103723.1	incomplete-splice_match	all_canonical: nan
PB.103731.1	incomplete-splice_match	all_canonical: nan
PB.103732.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.103733.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.103743.1	incomplete-splice_match	all_canonical: nan
PB.103745.1	incomplete-splice_match	all_canonical: nan
PB.103747.1	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103748.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.103753.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103754.1	incomplete-splice_match	all_canonical: nan
PB.103756.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.103759.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.103763.2	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.103764.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.103766.1	incomplete-splice_match	all_canonical: nan
PB.103770.1	incomplete-splice_match	RTS_stage: True
PB.103773.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.103774.1	incomplete-splice_match	all_canonical: nan
PB.103775.1	incomplete-splice_match	all_canonical: nan
PB.103778.1	incomplete-splice_match	all_canonical: nan
PB.103781.1	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103782.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.103783.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103784.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.103785.1	genic	all_canonical: nan
PB.103786.1	incomplete-splice_match	all_canonical: nan
PB.103790.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.103794.1	incomplete-splice_match	all_canonical: nan
PB.103795.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.103795.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.103800.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.103802.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; perc_A_downstream_TTS: 65.0 > 59; RTS_stage: True
PB.103802.2	incomplete-splice_match	perc_A_downstream_TTS: 65.0 > 59
PB.103803.1	intergenic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.103804.2	novel_not_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.103805.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.103808.1	incomplete-splice_match	all_canonical: nan
PB.103811.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.103813.1	incomplete-splice_match	RTS_stage: True
PB.103815.1	incomplete-splice_match	all_canonical: nan
PB.103816.1	incomplete-splice_match	all_canonical: nan
PB.103825.1	genic	all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.103826.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.103828.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.103829.1	incomplete-splice_match	all_canonical: nan
PB.103830.1	incomplete-splice_match	all_canonical: nan
PB.103835.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.103837.1	incomplete-splice_match	all_canonical: nan
PB.103838.1	incomplete-splice_match	RTS_stage: True
PB.103838.2	novel_in_catalog	RTS_stage: True
PB.103839.1	incomplete-splice_match	all_canonical: nan
PB.111548.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111550.1	antisense	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.111551.1	incomplete-splice_match	all_canonical: nan
PB.111554.1	genic_intron	all_canonical: nan
PB.111558.1	incomplete-splice_match	all_canonical: nan
PB.111562.1	incomplete-splice_match	all_canonical: nan
PB.111564.1	genic	all_canonical: nan
PB.111565.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.111567.1	incomplete-splice_match	perc_A_downstream_TTS: 70.0 > 59
PB.111571.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111572.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.111573.1	incomplete-splice_match	all_canonical: nan
PB.111574.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.111575.1	incomplete-splice_match	all_canonical: nan
PB.111576.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.111580.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.111581.1	antisense	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.111582.1	incomplete-splice_match	all_canonical: nan
PB.111586.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111587.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111589.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111592.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.111594.2	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.111595.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.111597.1	incomplete-splice_match	all_canonical: nan
PB.111598.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111601.1	incomplete-splice_match	all_canonical: nan
PB.111603.1	incomplete-splice_match	all_canonical: nan
PB.111604.1	incomplete-splice_match	all_canonical: nan
PB.111605.1	incomplete-splice_match	all_canonical: nan
PB.111606.1	incomplete-splice_match	all_canonical: nan
PB.111607.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111608.1	incomplete-splice_match	all_canonical: nan
PB.111613.1	incomplete-splice_match	all_canonical: nan
PB.111617.1	incomplete-splice_match	all_canonical: nan
PB.111619.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111620.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.111621.1	incomplete-splice_match	all_canonical: nan
PB.111622.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.111623.1	genic	all_canonical: nan
PB.111629.1	incomplete-splice_match	all_canonical: nan
PB.111630.1	incomplete-splice_match	all_canonical: nan
PB.111632.1	incomplete-splice_match	all_canonical: nan
PB.111634.1	incomplete-splice_match	all_canonical: nan
PB.111639.1	incomplete-splice_match	all_canonical: nan
PB.111642.1	incomplete-splice_match	all_canonical: nan
PB.111644.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111645.1	incomplete-splice_match	all_canonical: nan
PB.111648.1	incomplete-splice_match	all_canonical: nan
PB.111652.1	incomplete-splice_match	all_canonical: nan
PB.111653.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.111653.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.111654.1	incomplete-splice_match	RTS_stage: True
PB.111657.1	incomplete-splice_match	all_canonical: nan
PB.111658.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.111659.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111666.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111672.1	genic	all_canonical: nan
PB.111673.1	genic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.111675.1	incomplete-splice_match	all_canonical: nan
PB.111680.1	incomplete-splice_match	all_canonical: nan
PB.111692.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.111692.2	incomplete-splice_match	min_cov: 1.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.111693.1	incomplete-splice_match	all_canonical: nan
PB.111700.1	incomplete-splice_match	all_canonical: nan
PB.111701.1	incomplete-splice_match	all_canonical: nan
PB.111702.1	antisense	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.111705.1	incomplete-splice_match	min_cov: 0.0 < 3; RTS_stage: True
PB.118859.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118861.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118863.1	genic	all_canonical: nan
PB.118864.1	incomplete-splice_match	all_canonical: nan
PB.118865.1	incomplete-splice_match	all_canonical: nan
PB.118866.1	incomplete-splice_match	all_canonical: nan
PB.118868.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118869.1	incomplete-splice_match	all_canonical: nan
PB.118870.1	incomplete-splice_match	all_canonical: nan
