/home/pabloati/miniforge3/envs/sqanti3/bin/psauron -i /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_output/TD2/longest_orfs.cds -o /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_output/TD2/psauron_score.csv -m 0 --inframe 0.5 -s
psauron score: 56.8
description,psauron_is_protein,in-frame_score
PB.137372.3.p2,True,0.99843
PB.137372.3.p3,False,0.00199
PB.68280.2.p1,True,0.94687
PB.52984.1.p1,True,0.76298
PB.130898.3.p1,True,0.99843
PB.130898.3.p2,True,0.75671
PB.130898.3.p3,False,0.00199
PB.143883.9.p1,True,0.99818
PB.143883.9.p2,True,0.99829
PB.143883.9.p3,False,0.00199
PB.157478.2.p1,True,0.99806
PB.157478.2.p2,True,0.99812
PB.150561.2.p1,True,0.99846
PB.150561.2.p2,True,0.99853
PB.150561.3.p1,True,0.99803
PB.150561.3.p2,True,0.99966
PB.150561.3.p3,False,0.00199
PB.143883.10.p1,True,0.99843
PB.143883.10.p2,False,0.00199
PB.143883.11.p1,False,0.00199
PB.143883.11.p2,True,0.99823
PB.143883.11.p3,True,0.99877
PB.150561.4.p1,True,0.99831
PB.150561.4.p2,True,0.99843
PB.150561.4.p3,False,0.00199
PB.157478.3.p1,False,0.00199
PB.157478.3.p2,True,0.99849
PB.157478.3.p3,True,0.99843
PB.157478.4.p1,True,0.9977
PB.157478.4.p2,False,0.00199
PB.15767.2.p1,False,0.00199
PB.15767.2.p2,True,0.99659
PB.15767.2.p3,True,0.99659
PB.23066.1.p1,True,0.99652
PB.23066.1.p2,True,0.99645
PB.23066.1.p3,False,0.00199
PB.30460.1.p1,True,0.99467
PB.30460.1.p2,True,0.99424
PB.30460.1.p3,False,0.00199
PB.30460.2.p1,True,0.99052
PB.30460.2.p2,False,0.00199
PB.37913.1.p1,True,0.98787
PB.37913.1.p2,True,0.98787
PB.37913.1.p3,False,0.00199
PB.52985.1.p1,True,0.98048
PB.52985.1.p2,True,0.96635
PB.75755.1.p1,True,0.91958
PB.75755.1.p2,True,0.97588
PB.37914.1.p1,True,0.99776
PB.157479.1.p1,True,0.99697
PB.157479.2.p1,True,0.99637
PB.157479.2.p2,True,0.99712
PB.157479.3.p1,True,0.99868
PB.157479.3.p2,True,0.96004
PB.37914.2.p1,True,0.99784
PB.164590.1.p1,True,0.99691
PB.164590.1.p2,True,0.99712
PB.30461.3.p1,True,0.99575
PB.30461.3.p2,True,0.99376
PB.75756.1.p1,True,0.98665
PB.75756.1.p2,True,0.98685
PB.60671.1.p1,True,0.98869
PB.103767.2.p1,True,0.99654
PB.45463.1.p1,True,0.67671
PB.83189.1.p1,False,0.11185
PB.83189.1.p2,True,0.99997
PB.83189.1.p3,True,0.99996
PB.60672.1.p1,False,0.12542
PB.60672.1.p2,True,0.99997
PB.60672.1.p3,True,0.99996
PB.83189.2.p1,True,0.99997
PB.83189.2.p2,True,0.99996
PB.103768.1.p1,True,0.94229
PB.103768.1.p2,True,0.93933
PB.130900.1.p1,False,0.12542
PB.130900.1.p2,True,1.0
PB.130900.1.p3,True,1.0
PB.83189.3.p1,True,0.99997
PB.83189.3.p2,True,0.99996
PB.37916.1.p1,False,0.04467
PB.37916.1.p2,False,0.02628
PB.23067.1.p1,True,0.99882
PB.23067.1.p2,True,0.99947
PB.45464.1.p1,True,0.99903
PB.45464.1.p2,True,0.99947
PB.124820.1.p1,True,0.99777
PB.124820.1.p2,True,0.99817
PB.124820.1.p3,False,0.1089
PB.157480.1.p1,True,0.99809
PB.157480.1.p2,True,0.9983
PB.157480.2.p1,True,0.99825
PB.157480.2.p2,True,0.99828
PB.143885.1.p1,True,0.99734
PB.143885.1.p2,True,0.99775
PB.130901.1.p1,True,0.99827
PB.157480.3.p1,True,0.9982
PB.157480.3.p2,True,0.99817
PB.37917.1.p1,True,0.99847
PB.37917.1.p2,True,0.99866
PB.143885.2.p1,True,0.98634
PB.68283.1.p1,True,0.99929
PB.68283.1.p2,True,0.99947
PB.15768.3.p1,True,0.9998
PB.15768.3.p2,True,0.99973
PB.157480.4.p1,False,0.02616
PB.157480.4.p2,True,0.79732
PB.60674.1.p1,False,0.0124
PB.60674.1.p2,True,0.99878
PB.60674.1.p3,True,0.99985
PB.23068.2.p1,False,0.0124
PB.23068.2.p2,True,0.99878
PB.23068.2.p3,True,0.99985
PB.37918.1.p1,False,0.0124
PB.37918.1.p2,True,0.99878
PB.37918.1.p3,True,0.99985
PB.60674.3.p1,False,0.15977
PB.60674.3.p2,True,0.99695
PB.60674.2.p1,False,0.0124
PB.60674.2.p2,True,0.99878
PB.60674.2.p3,True,0.99985
PB.52989.1.p1,True,0.98555
PB.52989.1.p2,True,0.99403
PB.52989.1.p3,True,0.88733
PB.60675.1.p1,True,0.97447
PB.60675.1.p2,True,0.98404
PB.60675.2.p1,True,0.96882
PB.60675.2.p2,True,0.97873
PB.52989.2.p1,True,0.94691
PB.52989.2.p2,True,0.95395
PB.52989.3.p1,True,0.94725
PB.52989.3.p2,True,0.95921
PB.60675.3.p1,True,0.98203
PB.60675.3.p2,True,0.98404
PB.37919.1.p1,False,0.4877
PB.37919.1.p2,True,0.51426
PB.37919.1.p3,False,0.03834
PB.15770.1.p1,False,0.49981
PB.15770.1.p2,True,0.51426
PB.15770.1.p3,False,0.03834
PB.75757.1.p1,False,0.07084
PB.75757.1.p2,False,0.11773
PB.75757.1.p3,True,0.94715
PB.68285.1.p1,True,0.97193
PB.68285.1.p2,False,0.14781
PB.68285.1.p3,False,0.11773
PB.68285.1.p4,True,0.9946
PB.68285.1.p5,True,0.904
PB.75757.2.p1,True,0.98757
PB.75757.2.p2,True,0.94715
PB.83191.1.p1,True,0.9681
PB.83191.1.p2,True,0.94715
PB.103770.1.p1,True,0.96144
PB.103770.1.p2,True,0.97193
PB.75758.1.p1,False,0.00411
PB.75758.1.p2,False,0.06449
PB.45466.1.p1,False,0.00411
PB.45466.1.p2,False,0.06449
PB.37920.1.p1,True,0.99538
PB.37920.1.p2,False,0.00411
PB.37920.1.p3,False,0.06449
PB.37920.1.p4,True,0.87941
PB.30463.1.p1,False,0.06449
PB.30463.1.p2,True,0.83944
PB.30463.1.p3,True,0.88851
PB.30463.1.p4,True,0.99597
PB.30463.1.p5,False,0.00411
PB.164592.1.p1,True,0.99425
PB.164592.1.p2,False,0.00411
PB.164592.1.p3,False,0.06449
PB.23069.2.p1,True,0.89109
PB.23069.2.p2,True,0.8987
PB.23069.2.p3,True,0.62084
PB.23069.2.p4,False,0.00411
PB.23069.2.p5,False,0.06449
PB.15771.1.p1,True,0.98042
PB.15771.1.p2,False,0.00411
PB.15771.1.p3,True,0.81623
PB.15771.1.p4,True,0.93157
PB.15771.1.p5,False,0.06449
PB.15771.1.p6,False,0.16704
PB.60676.1.p1,True,0.99586
PB.60676.1.p2,False,0.00411
PB.60676.1.p3,False,0.06449
PB.30463.2.p1,True,0.96367
PB.30463.2.p2,True,0.97336
PB.30463.2.p3,False,0.00411
PB.30463.2.p4,False,0.06449
PB.30464.2.p1,True,0.98419
PB.30464.2.p2,True,0.97994
PB.30464.2.p3,False,0.0005
PB.37921.1.p1,True,0.98003
PB.37921.1.p2,True,0.97515
PB.37921.1.p3,False,0.0005
PB.23070.1.p1,True,0.9841
PB.23070.1.p2,True,0.97586
PB.23070.1.p3,False,0.0005
PB.23070.1.p4,True,0.98434
PB.45467.1.p1,True,0.99898
PB.45467.1.p2,True,0.99579
PB.45467.1.p3,True,0.97119
PB.45467.1.p4,False,0.0005
PB.45467.2.p1,True,0.97809
PB.45467.2.p2,True,0.97333
PB.45467.2.p3,False,0.0005
PB.45467.3.p1,True,0.97962
PB.45467.3.p2,True,0.97254
PB.45467.3.p3,False,0.0005
PB.45467.3.p4,True,0.998
PB.45467.4.p1,False,0.0005
PB.45467.4.p2,True,0.97574
PB.45467.4.p3,True,0.97096
PB.60677.1.p1,True,0.95217
PB.60677.1.p2,True,0.93232
PB.60677.1.p3,False,0.0005
PB.30464.3.p1,True,0.98014
PB.30464.3.p2,True,0.97681
PB.30464.3.p3,False,0.0005
PB.68286.1.p1,True,0.97315
PB.68286.1.p2,True,0.96561
PB.68286.1.p3,False,0.0005
PB.52990.2.p1,False,0.0005
PB.52990.2.p2,True,0.96555
PB.52990.2.p3,True,0.98434
PB.60677.2.p1,False,0.0005
PB.60677.2.p2,True,0.96202
PB.60677.2.p3,True,0.98434
PB.68286.2.p1,True,0.96643
PB.68286.2.p2,True,0.98434
PB.75759.1.p1,True,0.97911
PB.75759.1.p2,True,0.98434
PB.83193.1.p1,True,0.98202
PB.83193.1.p2,True,0.98434
PB.83193.1.p3,False,0.00107
PB.96169.1.p1,True,0.99167
PB.96169.1.p2,True,0.9935
PB.88820.1.p1,False,0.05703
PB.88820.1.p2,False,0.00113
PB.88820.1.p3,True,0.99647
PB.88820.1.p4,True,0.99673
PB.88820.2.p1,True,0.99667
PB.88820.2.p2,True,0.99688
PB.88820.2.p3,False,0.05703
PB.88820.2.p4,False,0.00113
PB.130902.1.p1,False,0.05385
PB.130902.1.p2,False,0.05703
PB.130902.1.p3,False,0.00113
PB.130902.1.p4,True,0.99741
PB.130902.1.p5,True,0.99963
PB.150566.1.p1,True,0.9987
PB.150566.1.p2,True,0.99963
PB.150566.1.p3,False,0.00113
PB.157481.1.p1,True,0.99835
PB.157481.1.p2,True,0.99963
PB.157481.1.p3,False,0.00147
PB.30465.1.p1,True,0.99956
PB.30465.1.p2,True,0.99963
PB.37922.1.p1,True,0.99985
PB.37922.1.p2,True,0.99997
PB.52991.1.p1,True,0.99997
PB.60678.1.p1,True,0.99999
PB.111638.1.p1,True,0.99938
PB.83196.1.p1,True,0.99541
PB.103772.1.p1,False,0.02149
PB.111638.2.p1,True,0.9961
PB.111638.2.p2,True,0.99643
PB.150567.1.p1,True,0.99653
PB.150567.1.p2,True,0.99701
PB.150567.1.p3,False,0.23825
PB.164593.1.p1,False,0.23825
PB.164593.1.p2,True,0.99767
PB.164593.1.p3,True,0.99781
PB.30467.1.p1,True,0.99877
PB.30467.1.p2,True,0.99948
PB.30467.1.p3,False,0.00207
PB.30467.1.p4,False,0.23825
PB.30467.1.p5,False,0.00784
PB.150567.2.p1,True,0.99674
PB.150567.2.p2,True,0.99701
PB.150567.2.p3,False,0.23825
PB.68287.1.p1,True,0.89302
PB.68287.1.p2,False,0.12469
PB.68287.1.p3,False,0.069
PB.37923.1.p1,True,0.99859
PB.37923.1.p2,True,0.99948
PB.37923.1.p3,False,0.0015
PB.37923.1.p4,False,0.23825
PB.37923.1.p5,False,0.00475
PB.150567.3.p1,True,0.99354
PB.150567.3.p2,True,0.99701
PB.150567.3.p3,False,0.23825
PB.23072.2.p1,False,0.23825
PB.23072.2.p2,True,0.99834
PB.23072.2.p3,True,0.99948
PB.150567.4.p1,False,0.23825
PB.150567.4.p2,False,0.32923
PB.150567.4.p3,True,0.99701
PB.30468.1.p1,False,0.02377
PB.30468.1.p2,False,0.02375
PB.30468.1.p3,False,0.15784
PB.83198.1.p1,False,0.097
PB.96170.1.p1,False,0.0989
PB.96170.1.p2,False,0.12135
PB.96170.1.p3,False,0.01314
PB.88821.1.p1,False,0.19275
PB.88821.1.p2,False,0.11257
PB.88821.1.p3,False,0.00366
PB.68288.1.p1,False,0.07519
PB.68288.1.p2,True,0.62072
PB.68288.1.p3,False,0.01567
PB.30469.1.p1,True,0.99846
PB.30469.1.p2,True,0.99892
PB.30469.1.p3,False,0.05128
PB.37924.1.p1,False,0.0507
PB.37924.1.p2,True,0.99927
PB.37924.2.p1,True,0.99927
PB.37924.2.p2,False,0.05273
PB.164594.1.p1,True,0.9968
PB.164594.1.p2,True,0.99938
PB.164594.1.p3,True,0.9994
PB.164594.1.p4,False,0.05231
PB.157482.1.p1,True,0.99832
PB.157482.1.p2,True,0.99864
PB.157482.1.p3,True,0.99707
PB.157482.1.p4,False,0.05094
PB.157482.1.p5,False,0.05413
PB.23075.1.p1,True,0.999
PB.23075.1.p2,True,0.99927
PB.23075.1.p3,False,0.05094
PB.23075.1.p4,False,0.05231
PB.143887.1.p1,False,0.00583
PB.143887.1.p2,False,0.05128
PB.143887.1.p3,True,0.99846
PB.143887.1.p4,True,0.99864
PB.143887.1.p5,False,0.06671
PB.68289.1.p1,True,0.99984
PB.68289.1.p2,True,0.99986
PB.68289.1.p3,False,0.05128
PB.96171.1.p1,True,0.98072
PB.96171.1.p2,False,0.05128
PB.96171.1.p3,False,0.00507
PB.23076.1.p1,True,0.99086
PB.23076.1.p2,True,0.98729
PB.83199.1.p1,False,0.01257
PB.83199.1.p2,True,0.98923
PB.83199.1.p3,True,0.98623
PB.83199.1.p4,False,0.00031
PB.83199.2.p1,False,0.01195
PB.83199.2.p2,True,0.99486
PB.83199.2.p3,True,0.99692
PB.83200.1.p1,True,0.99726
PB.68290.1.p1,True,0.99969
PB.68290.1.p2,True,0.9997
PB.124821.1.p1,False,0.00027
PB.124821.1.p2,True,0.98898
PB.124821.1.p3,True,0.99941
PB.124821.1.p4,False,0.0832
PB.130903.1.p1,True,0.97601
PB.137374.2.p1,True,0.9808
PB.137374.1.p1,True,0.97601
PB.137374.3.p1,True,0.9808
PB.88822.1.p1,True,0.8884
PB.88822.1.p2,True,0.99941
PB.143888.1.p1,True,0.98084
PB.143888.1.p2,True,0.98531
PB.88822.4.p1,True,0.8884
PB.88822.4.p2,True,0.99941
PB.88822.2.p1,True,0.95439
PB.88822.2.p2,True,0.99941
PB.88822.3.p1,True,0.8884
PB.88822.3.p2,True,0.99841
PB.60680.1.p1,True,0.99936
PB.60680.1.p2,True,0.99941
PB.164595.1.p1,True,0.99929
PB.15772.2.p1,False,0.0234
PB.15772.2.p2,True,0.99929
PB.45470.1.p1,False,0.06711
PB.45470.1.p2,False,0.05573
PB.45470.1.p3,True,0.86385
PB.45470.1.p4,True,0.94222
PB.124822.1.p1,True,0.94775
PB.124822.1.p2,True,0.97548
PB.124822.1.p3,False,0.04598
PB.124822.1.p4,False,0.006
PB.124822.1.p5,False,0.03737
PB.124822.1.p6,False,0.0094
PB.124822.3.p1,True,0.95311
PB.124822.3.p2,True,0.98022
PB.124822.3.p3,False,0.04598
PB.124822.3.p4,False,0.006
PB.124822.3.p5,False,0.04409
PB.124822.3.p6,False,0.0094
PB.124822.2.p1,False,0.006
PB.124822.2.p2,False,0.06711
PB.124822.2.p3,False,0.05573
PB.124822.2.p4,False,0.0094
PB.124822.2.p5,True,0.94821
PB.124822.2.p6,True,0.97942
PB.124822.2.p7,False,0.04598
PB.88823.1.p1,True,0.97942
PB.88823.1.p2,False,0.04598
PB.88823.1.p3,False,0.29095
PB.88823.1.p4,False,0.27595
PB.88823.1.p5,False,0.006
PB.88823.1.p6,False,0.07458
PB.88823.1.p7,False,0.0094
PB.130904.1.p1,True,0.9793
PB.130904.1.p2,True,0.97962
PB.130904.1.p3,False,0.04598
PB.130904.1.p4,False,0.006
PB.130904.1.p5,False,0.0094
PB.137375.1.p1,False,0.006
PB.137375.1.p2,False,0.0094
PB.137375.1.p3,True,0.98971
PB.137375.1.p4,True,0.99823
PB.137375.1.p5,False,0.04598
PB.45470.2.p1,False,0.04598
PB.150568.1.p1,False,0.00035
PB.150568.1.p2,False,0.006
PB.150568.1.p3,False,0.00158
PB.150568.1.p4,False,0.0094
PB.150568.1.p5,True,0.99895
PB.150568.1.p6,True,0.99922
PB.150568.1.p7,False,0.04598
PB.60681.2.p1,False,0.3296
PB.60681.2.p2,True,0.5947
PB.60681.2.p3,False,0.0174
PB.60681.2.p4,False,0.03237
PB.124822.4.p1,False,0.006
PB.124822.4.p2,False,0.0094
PB.124822.4.p3,True,0.97942
PB.124822.4.p4,False,0.04598
PB.164596.1.p1,False,0.0094
PB.164596.1.p2,True,0.99829
PB.164596.1.p3,True,0.99913
PB.164596.1.p4,False,0.04598
PB.164596.1.p5,False,0.006
PB.124822.5.p1,True,0.54247
PB.124822.5.p2,True,0.94511
PB.124822.5.p3,False,0.006
PB.124822.5.p4,False,0.0094
PB.124822.5.p5,False,0.03737
PB.124822.5.p6,True,0.99823
PB.124822.5.p7,False,0.04598
PB.130904.2.p1,False,0.06656
PB.130904.2.p2,False,0.006
PB.130904.2.p3,False,0.0094
PB.130904.2.p4,True,0.92151
PB.130904.2.p5,True,0.99631
PB.130904.2.p6,False,0.04598
PB.124822.6.p1,False,0.006
PB.124822.6.p2,False,0.03732
PB.124822.6.p3,False,0.0094
PB.124822.6.p4,True,0.55122
PB.124822.6.p5,True,0.96445
PB.124822.6.p6,True,0.99823
PB.124822.6.p7,False,0.04598
PB.124822.7.p1,False,0.0094
PB.124822.7.p2,False,0.03732
PB.124822.7.p3,True,0.99922
PB.124822.7.p4,False,0.04598
PB.124822.7.p5,False,0.12791
PB.124822.7.p6,False,0.09942
PB.124822.7.p7,False,0.006
PB.143889.2.p1,True,0.99821
PB.143889.2.p2,True,0.99865
PB.143889.2.p3,False,0.04598
PB.143889.2.p4,False,0.006
PB.143889.2.p5,False,0.0094
PB.124822.8.p1,True,0.89887
PB.124822.8.p2,True,0.94551
PB.124822.8.p3,False,0.04598
PB.124822.8.p4,False,0.00059
PB.124822.8.p5,False,0.006
PB.124822.8.p6,False,0.04112
PB.124822.8.p7,False,0.0094
PB.45470.3.p1,True,0.93396
PB.45470.3.p2,True,0.96701
PB.45470.3.p3,False,0.03732
PB.60681.3.p1,False,0.03737
PB.60681.3.p2,True,0.64815
PB.60681.3.p3,True,0.83059
PB.60681.4.p1,False,0.03944
PB.60681.4.p2,True,0.54247
PB.60681.4.p3,True,0.94511
PB.150569.1.p1,False,0.00762
PB.150569.1.p2,True,0.99029
PB.150569.1.p3,False,0.00062
PB.96173.1.p1,False,0.02229
PB.52993.2.p1,False,0.00757
PB.52993.2.p2,False,0.02229
PB.52993.2.p3,True,0.93528
PB.52993.2.p4,True,0.95173
PB.45471.1.p1,True,0.99156
PB.45471.1.p2,True,0.95173
PB.45471.1.p3,False,0.02229
PB.30471.1.p1,False,0.00062
PB.30471.1.p2,False,0.02229
PB.30471.1.p3,True,0.98984
PB.30471.1.p4,True,0.99252
PB.150569.2.p1,False,0.00062
PB.150569.2.p2,False,0.02229
PB.150569.2.p3,True,0.99029
PB.143890.1.p1,False,0.00062
PB.143890.1.p2,False,0.02229
PB.143890.1.p3,False,0.02542
PB.143890.1.p4,True,0.99029
PB.157483.1.p1,False,0.012
PB.157483.1.p2,True,0.62442
PB.157483.1.p3,False,0.146
PB.157483.1.p4,False,0.03482
PB.157483.1.p5,False,0.14622
PB.3846.1.p1,False,0.46302
PB.3846.1.p2,False,0.00545
PB.3846.1.p3,True,0.62442
PB.3846.1.p4,False,0.14622
PB.83203.1.p1,True,0.98863
PB.83203.1.p2,True,0.98813
PB.83203.1.p3,False,0.00062
PB.15774.3.p1,True,0.99029
PB.15774.3.p2,False,0.146
PB.15774.3.p3,False,0.02542
PB.15774.3.p4,False,0.00062
PB.23078.2.p1,False,0.00062
PB.23078.2.p2,False,0.14622
PB.23078.2.p3,True,0.99
PB.150569.3.p1,True,0.99029
PB.150569.3.p2,False,0.146
PB.150569.3.p3,False,0.00062
PB.30471.2.p1,False,0.10284
PB.30471.2.p2,False,0.00062
PB.30471.2.p3,True,0.99029
PB.30471.2.p4,False,0.146
PB.68293.3.p1,False,0.10054
PB.68293.3.p2,False,0.00062
PB.68293.3.p3,True,0.99029
PB.68293.4.p1,True,0.99029
PB.68293.4.p2,False,0.00062
PB.45471.3.p1,False,0.1271
PB.45471.3.p2,False,0.146
PB.75763.4.p1,True,0.98991
PB.75763.4.p2,True,0.98813
PB.75763.4.p3,False,0.00062
PB.137376.1.p1,True,0.98579
PB.137376.1.p2,True,0.98597
PB.137376.1.p3,False,0.146
PB.137376.1.p4,False,0.00062
PB.137376.1.p5,False,0.14622
PB.124823.1.p1,True,0.99
PB.124823.1.p2,False,0.146
PB.124823.1.p3,False,0.10054
PB.124823.1.p4,False,0.00062
PB.124823.1.p5,False,0.14622
PB.37927.1.p1,False,0.46302
PB.68293.6.p1,False,0.00062
PB.68293.6.p2,True,0.99274
PB.52993.4.p1,False,0.02542
PB.52993.4.p2,True,0.99274
PB.52993.4.p3,False,0.00062
PB.124823.2.p1,True,0.9797
PB.124823.2.p2,False,0.10054
PB.124823.2.p3,False,0.00062
PB.124823.2.p4,False,0.00653
PB.124823.2.p5,False,0.46302
PB.75763.6.p1,True,0.9896
PB.75763.6.p2,True,0.98826
PB.75763.6.p3,False,0.00062
PB.83203.3.p1,True,0.98591
PB.83203.3.p2,True,0.98422
PB.83203.3.p3,False,0.00062
PB.164597.1.p1,False,0.00414
PB.164597.1.p2,False,0.00971
PB.52994.1.p1,False,0.0423
PB.83204.1.p1,False,0.42935
PB.96174.1.p1,False,0.41425
PB.60684.1.p1,True,0.97529
PB.60684.1.p2,True,0.98462
PB.60684.2.p1,False,0.16191
PB.45473.1.p1,True,0.96296
PB.150571.1.p1,True,0.96332
PB.45473.2.p1,True,0.93713
PB.68294.1.p1,True,0.98465
PB.68294.1.p2,True,0.98462
PB.37932.1.p1,False,0.03498
PB.37932.1.p2,True,0.99876
PB.37932.1.p3,True,0.99907
PB.111644.1.p1,True,0.99928
PB.68296.1.p1,True,0.99952
PB.68296.1.p2,True,0.99959
PB.68296.1.p3,False,0.03498
PB.60686.1.p1,False,0.03498
PB.60686.1.p2,True,0.99947
PB.60686.1.p3,True,0.99948
PB.3848.1.p1,True,0.99858
PB.3848.1.p2,True,0.99954
PB.3848.1.p3,False,0.03498
PB.15775.1.p1,False,0.03498
PB.15775.1.p2,True,0.9987
PB.157484.1.p1,False,0.03498
PB.157484.1.p2,True,0.99865
PB.52996.1.p1,True,0.99858
PB.150572.1.p1,True,0.99719
PB.75765.1.p1,True,0.99831
PB.75766.1.p1,False,0.06382
PB.75766.1.p2,True,0.99529
PB.75766.2.p1,True,0.99665
PB.75766.2.p2,False,0.06382
PB.75766.3.p1,False,0.04122
PB.75766.3.p2,False,0.06382
PB.83207.1.p1,False,0.06382
PB.83207.1.p2,True,0.98895
PB.75766.4.p1,False,0.06382
PB.60687.1.p1,False,0.06382
PB.60687.1.p2,True,0.99665
PB.68297.1.p1,False,0.06382
PB.68297.1.p2,True,0.99707
PB.83207.2.p1,False,0.06382
PB.83207.2.p2,True,0.97854
PB.83207.2.p3,True,0.99529
PB.111646.1.p1,True,0.98574
PB.111646.1.p2,True,0.99244
PB.96177.1.p1,True,0.97933
PB.96177.1.p2,True,0.93603
PB.96177.1.p3,False,0.02463
PB.103779.1.p1,False,0.02463
PB.75768.1.p1,False,0.05329
PB.124824.1.p1,True,0.99903
PB.124824.1.p2,False,0.05329
PB.124824.1.p3,False,0.00893
PB.137377.2.p1,True,0.99903
PB.137377.2.p2,False,0.05329
PB.137377.2.p3,False,0.00893
PB.137377.1.p1,False,0.00893
PB.137377.1.p2,True,0.99903
PB.137377.1.p3,False,0.05329
PB.164599.1.p1,False,0.05329
PB.164599.1.p2,False,0.00893
PB.15777.1.p1,True,0.97801
PB.8698.1.p1,True,0.96879
PB.8698.1.p2,True,0.96765
PB.8698.1.p3,True,0.55958
PB.8698.1.p4,False,0.06532
PB.8698.1.p5,False,0.18469
PB.130907.1.p1,False,0.06532
PB.130907.1.p2,True,0.9519
PB.130907.1.p3,True,0.95301
PB.137378.1.p1,False,0.06532
PB.137378.1.p2,True,0.94613
PB.137378.1.p3,True,0.90176
PB.124825.2.p1,True,0.78374
PB.124825.2.p2,True,0.89648
PB.124825.2.p3,True,0.55958
PB.124825.2.p4,False,0.06532
PB.124825.2.p5,False,0.18469
PB.45475.1.p1,False,0.18469
PB.45475.1.p2,True,0.55958
PB.157487.1.p1,True,0.99562
PB.157487.1.p2,True,0.99354
PB.124826.2.p1,True,0.99032
PB.124826.2.p2,True,0.98999
PB.124826.2.p3,False,0.00099
PB.124826.2.p4,False,0.0013
PB.143892.2.p1,False,0.00157
PB.143892.2.p2,True,0.99741
PB.143892.2.p3,True,0.99757
PB.88825.1.p1,True,0.98951
PB.88825.1.p2,True,0.98999
PB.88825.1.p3,False,0.00099
PB.88825.1.p4,False,0.0013
PB.137379.2.p1,False,0.0013
PB.137379.2.p2,True,0.99857
PB.137379.2.p3,True,0.99892
PB.88825.2.p1,True,0.98999
PB.88825.2.p2,False,0.00099
PB.88825.2.p3,False,0.0013
PB.30475.1.p1,True,0.88897
PB.23082.1.p1,True,0.90307
PB.130909.1.p1,True,0.99216
PB.130909.1.p2,True,0.99691
PB.130909.1.p3,False,0.01029
PB.130909.1.p4,False,0.0013
PB.88825.4.p1,True,0.98999
PB.88825.4.p2,False,0.00099
PB.88825.4.p3,False,0.0013
PB.164601.1.p1,False,0.00764
PB.164601.1.p2,True,0.98967
PB.164601.1.p3,True,0.97403
PB.60691.1.p1,True,0.99948
PB.30476.1.p1,False,0.27649
PB.45478.1.p1,False,0.21599
PB.45478.1.p2,False,0.08831
PB.45478.1.p3,False,0.0028
PB.8699.1.p1,True,0.53645
PB.8699.1.p2,False,0.07811
PB.8699.1.p3,False,0.08831
PB.8699.1.p4,False,0.0028
PB.8699.1.p5,False,0.4893
PB.8699.1.p6,False,0.21599
PB.83211.1.p1,False,0.15289
PB.83211.1.p2,False,0.01628
PB.83211.1.p3,False,0.0348
PB.45479.1.p1,False,0.08946
PB.157489.1.p1,True,0.96272
PB.157489.1.p2,True,0.95081
PB.157489.1.p3,False,0.08946
PB.150578.3.p1,False,0.08946
PB.150578.3.p2,True,0.98232
PB.150578.3.p3,True,0.98062
PB.137381.1.p1,True,0.95081
PB.137381.1.p2,True,0.9974
PB.137381.1.p3,True,0.99754
PB.137381.1.p4,False,0.08946
PB.137381.1.p5,False,0.04615
PB.150578.1.p1,False,0.08946
PB.150578.1.p2,True,0.99658
PB.150578.1.p3,True,0.9967
PB.150578.1.p4,True,0.82655
PB.130911.2.p1,True,0.97362
PB.130911.2.p2,True,0.97172
PB.130911.2.p3,False,0.08946
PB.143894.1.p1,True,0.99377
PB.143894.1.p2,True,0.99348
PB.143894.1.p3,False,0.08946
PB.150578.4.p1,False,0.08946
PB.150578.4.p2,True,0.97738
PB.150578.4.p3,True,0.97554
PB.137381.3.p1,False,0.003
PB.137381.3.p2,True,0.97855
PB.137381.3.p3,True,0.97625
PB.137381.3.p4,False,0.08946
PB.137381.4.p1,True,0.97511
PB.137381.4.p2,False,0.08946
PB.60693.1.p1,True,0.99789
PB.60693.2.p1,True,0.9846
PB.60693.2.p2,False,0.04594
PB.60693.3.p1,True,0.99413
PB.60693.3.p2,True,0.99524
PB.75771.1.p1,True,0.99908
PB.83212.1.p1,True,0.99811
PB.83212.1.p2,True,0.99684
PB.96180.1.p1,True,0.9938
PB.75772.1.p1,True,0.83259
PB.75772.2.p1,True,0.57608
PB.75772.2.p2,True,0.69268
PB.15780.1.p1,False,0.25917
PB.15780.1.p2,False,0.31307
PB.15780.1.p3,False,0.00206
PB.111652.1.p1,False,0.00954
PB.164604.1.p1,True,0.92521
PB.45480.1.p1,False,0.19919
PB.45480.1.p2,False,0.40975
PB.37937.1.p1,True,0.77446
PB.53005.1.p1,True,0.99794
PB.53005.1.p2,True,0.9533
PB.23084.1.p1,True,0.98184
PB.30478.1.p1,True,0.98423
PB.137382.1.p1,False,0.02724
PB.137382.1.p2,False,0.02847
PB.68301.1.p1,True,0.89061
PB.60694.1.p1,True,0.87889
PB.60694.1.p2,True,0.88249
PB.96182.1.p1,True,0.68862
PB.96182.1.p2,True,0.87957
PB.83215.1.p1,False,0.2987
PB.83215.1.p2,False,0.30173
PB.143895.1.p1,False,0.02652
PB.157490.1.p1,True,0.9643
PB.157490.1.p2,False,0.12787
PB.157490.1.p3,False,0.02204
PB.164606.1.p1,True,0.97028
PB.164606.1.p2,True,0.91528
