target_id	length	eff_length	est_counts	tpm
PB.60631.1	1512	1333.32	4.01727	47.9891
PB.157434.1	2492	2313.32	12.603	86.7726
PB.45414.1	1849	1670.32	0	0
PB.157435.1	2597	2418.32	30.9906	204.109
PB.118917.1	286	113.931	1.45228	203.026
PB.3826.1	5169	4990.32	74	236.183
PB.52937.1	1738	1559.32	0	0
PB.83149.1	1148	969.32	0	0
PB.68236.1	1429	1250.32	0	0
PB.52937.2	1705	1526.32	0	0
PB.68236.2	1445	1266.32	1.2758	16.0466
PB.60632.1	1623	1444.32	9.60405	105.91
PB.37871.2	2042	1863.32	20.0009	170.965
PB.30414.1	1976	1797.32	0	0
PB.45415.1	1763	1584.32	18.7995	188.995
PB.60632.2	1525	1346.32	0	0
PB.37871.3	1950	1771.32	0	0
PB.68236.3	1448	1269.32	6.6597	83.5658
PB.164554.1	2368	2189.32	6.84531	49.8
PB.111591.1	496	317.359	0.697114	34.9863
PB.37871.4	1911	1732.32	11.9083	109.488
PB.45415.2	1812	1633.32	18.7469	182.812
PB.164554.2	2436	2257.32	0	0
PB.68236.4	1427	1248.32	0	0
PB.60632.3	1520	1341.32	0	0
PB.103729.1	687	508.32	3.09641	97.0212
PB.96123.1	945	766.32	0	0
PB.103730.1	655	476.32	0	0
PB.157436.1	2639	2460.32	14.1088	91.3363
PB.96123.2	1081	902.32	27.1554	479.338
PB.96123.3	781	602.32	2.11369	55.8933
PB.96123.4	908	729.32	9.68379	211.482
PB.111592.1	492	313.359	1.0377	52.744
PB.137335.1	3000	2821.32	0	0
PB.124783.1	3706	3527.32	249.295	1125.68
PB.137335.2	3017	2838.32	16.4744	92.4474
PB.45416.1	1815	1636.32	6.35232	61.8315
PB.37872.1	2930	2751.32	0	0
PB.68237.1	1452	1273.32	396.416	4958.6
PB.52939.2	1619	1440.32	46.2805	511.781
PB.52939.1	1725	1546.32	17.5817	181.095
PB.150522.2	2695	2516.32	56.1017	355.104
PB.143844.1	3013	2834.32	37.5409	210.961
PB.103731.1	720	541.32	0	0
PB.52939.3	1721	1542.32	0	0
PB.45417.1	1836	1657.32	472.563	4541.5
PB.88795.1	3823	3644.32	61.3548	268.15
PB.45417.2	1748	1569.32	32.6644	331.519
PB.103732.1	656	477.32	4.53577	151.352
PB.143845.1	2858	2679.32	15.6762	93.1881
PB.111594.1	450	271.359	0.607809	35.6754
PB.124784.1	3498	3319.32	10.2907	49.3786
PB.111594.2	519	340.359	2.22969	104.34
PB.75718.1	1186	1007.32	4.13486	65.3791
PB.150523.1	2801	2622.32	8	48.5903
PB.88796.1	3931	3752.32	16.0367	68.0709
PB.103733.1	620	441.32	0	0
PB.164556.1	2556	2377.32	44.4088	297.527
PB.157438.1	2603	2424.32	0	0
PB.8669.1	4373	4194.32	52.0976	197.834
PB.157439.1	2608	2429.32	0	0
PB.111595.1	449	270.359	0	0
PB.137336.1	3019	2840.32	34.2432	192.023
PB.15722.1	2340	2161.32	36	265.295
PB.150525.1	2682	2503.32	6.02641	38.3431
PB.83153.1	1136	957.32	0	0
PB.30417.1	2096	1917.32	4.08712	33.9522
PB.30417.2	1997	1818.32	4.91288	43.034
PB.45419.1	1788	1609.32	12.1193	119.944
PB.137337.1	3148	2969.32	0.0241678	0.129636
PB.60634.1	1644	1465.32	13.0866	142.246
PB.45419.2	1790	1611.32	0	0
PB.68238.1	1393	1214.32	0	0
PB.52941.2	1707	1528.32	0	0
PB.45419.3	1776	1597.32	9.84731	98.1908
PB.103734.1	638	459.32	0.318525	11.0452
PB.150526.1	2825	2646.32	39.0737	235.173
PB.137337.3	3182	3003.32	16.3657	86.7916
PB.130865.1	3253	3074.32	0	0
PB.60634.2	1573	1394.32	0	0
PB.157441.1	2557	2378.32	33.1284	221.858
PB.157441.2	2546	2367.32	3.37027	22.6753
PB.3827.1	5727	5548.32	105.363	302.461
PB.23029.1	2112	1933.32	0	0
PB.164557.1	2410	2231.32	0.139578	0.996325
PB.3827.2	5176	4997.32	0	0
PB.3827.3	6644	6465.32	152.59	375.909
PB.37875.1	1878	1699.32	87.3188	818.424
PB.37875.2	1989	1810.32	3.79301	33.3714
PB.75719.1	1298	1119.32	57.572	819.223
PB.164557.2	2473	2294.32	0	0
PB.23029.4	2160	1981.32	0.00210947	0.0169576
PB.15723.4	2336	2157.32	0	0
PB.30418.2	2169	1990.32	1.86031e-08	1.48871e-07
PB.30418.3	2064	1885.32	0	0
PB.30418.4	2079	1900.32	0	0
PB.3827.4	6020	5841.32	0	0
PB.3827.5	5184	5005.32	0	0
PB.164557.3	2417	2238.32	0	0
PB.3827.6	5127	4948.32	0	0
PB.15723.8	2321	2142.32	0	0
PB.23029.6	2113	1934.32	188.695	1553.74
PB.157442.3	2512	2333.32	0	0
PB.30418.5	2002	1823.32	12.7291	111.194
PB.157442.4	2555	2376.32	9.0954	60.9625
PB.3827.7	5275	5096.32	0	0
PB.164557.5	2368	2189.32	18.9165	137.618
PB.30418.6	2063	1884.32	44.4369	375.608
PB.37875.3	1982	1803.32	0	0
PB.37875.4	1954	1775.32	85.3816	766.007
PB.45420.1	1846	1667.32	0	0
PB.52942.1	1696	1517.32	5.09729e-07	5.35066e-06
PB.75719.2	1349	1170.32	0	0
PB.157442.5	2588	2409.32	80.3998	531.503
PB.60635.1	1705	1526.32	30.5345	318.633
PB.45420.2	1760	1581.32	20.4902	206.382
PB.83154.1	1067	888.32	0	0
PB.96126.1	954	775.32	0	0
PB.103735.1	883	704.32	0	0
PB.111596.1	636	457.32	0	0
PB.118921.2	334	157.436	0	0
PB.164558.1	2434	2255.32	0	0
PB.157443.1	2527	2348.32	8.1999e-08	5.56156e-07
PB.45421.1	1816	1637.32	0	0
PB.164558.2	2402	2223.32	0	0
PB.130866.1	3232	3053.32	5.42653	28.3071
PB.15724.1	2353	2174.32	0	0
PB.30419.1	2060	1881.32	0	0
PB.37876.1	1973	1794.32	0	0
PB.164558.3	2441	2262.32	0	0
PB.137339.1	2948	2769.32	0	0
PB.157443.2	2485	2306.32	13.4193	92.6737
PB.30419.2	2052	1873.32	0	0
PB.45421.2	1832	1653.32	0	0
PB.164558.4	2374	2195.32	0	0
PB.130866.2	3408	3229.32	4.75684	23.4614
PB.30419.3	2011	1832.32	2.09933	18.2484
PB.157443.3	2530	2351.32	6.54906	44.3622
PB.52943.1	1702	1523.32	1.7769	18.5788
PB.68240.1	1476	1297.32	0	0
PB.88800.1	4096	3917.32	34.9717	142.191
PB.3828.1	5749	5570.32	59.0896	168.957
PB.88800.3	4096	3917.32	96.3593	391.787
PB.111597.1	529	350.32	18.7001	850.206
PB.30420.1	2041	1862.32	9.32611	79.7612
PB.150527.1	2725	2546.32	0	0
PB.143849.1	2954	2775.32	0	0
PB.88800.4	3850	3671.32	0	0
PB.75720.1	1175	996.32	0	0
PB.68241.2	1404	1225.32	0.54925	7.13947
PB.60636.2	1541	1362.32	0	0
PB.52944.1	1677	1498.32	4.71306e-08	5.01007e-07
PB.37877.1	1877	1698.32	0	0
PB.23030.1	2151	1972.32	0	0
PB.15725.1	2335	2156.32	0	0
PB.157444.1	2609	2430.32	0	0
PB.150527.2	2719	2540.32	0	0
PB.137340.2	3174	2995.32	0	0
PB.130867.3	3333	3154.32	1.76235e-08	8.89882e-08
PB.130867.2	3420	3241.32	8.82082	43.3443
PB.124787.2	3687	3508.32	7.10655	32.263
PB.8671.2	4578	4399.32	61.8961	224.09
PB.88800.6	3875	3696.32	0	0
PB.88800.7	3780	3601.32	0.545064	2.41063
PB.88800.5	4008	3829.32	2.00065e-08	8.32135e-08
PB.143849.2	2916	2737.32	0	0
PB.124787.3	3551	3372.32	69.8138	329.729
PB.130867.5	3370	3191.32	0.272035	1.35769
PB.3828.2	5123	4944.32	10.9691	35.3355
PB.52945.1	1714	1535.32	12.3678	128.304
PB.157445.1	2571	2392.32	6.5086	43.3325
PB.8672.1	4614	4435.32	11.3152	40.6332
PB.124788.2	3612	3433.32	0	0
PB.143850.1	2885	2706.32	22.4742	132.267
PB.118923.1	355	177.526	2.52576	226.609
PB.111598.1	410	231.359	1.40635	96.8171
PB.164559.1	2450	2271.32	0	0
PB.164559.2	2443	2264.32	130.641	918.938
PB.150528.1	2662	2483.32	10.8168	69.3763
PB.137341.1	3002	2823.32	0	0
PB.157446.2	2513	2334.32	0.00102555	0.00699749
PB.103737.1	762	583.32	0	0
PB.164559.3	2371	2192.32	9.56579	69.4964
PB.118924.1	346	168.781	4.71661	445.094
PB.96128.1	927	748.32	0	0
PB.75721.1	1251	1072.32	0	0
PB.68242.1	1452	1273.32	0	0
PB.30421.1	2011	1832.32	0	0
PB.164559.5	2416	2237.32	0	0
PB.164559.4	2416	2237.32	0	0
PB.137341.2	3150	2971.32	23.3199	125.004
PB.3829.1	5453	5274.32	23.4118	70.6991
PB.150528.2	2743	2564.32	0	0
PB.143851.1	2871	2692.32	16.3586	96.7751
PB.75722.1	1252	1073.32	0	0
PB.96129.1	879	700.32	0	0
PB.60637.1	1571	1392.32	1.5659e-05	0.000179131
PB.68243.1	1395	1216.32	0	0
PB.45423.1	1753	1574.32	70.1609	709.819
PB.30422.3	1952	1773.32	0.0064514	0.0579445
PB.30422.1	2073	1894.32	0	0
PB.164560.1	2364	2185.32	0	0
PB.30422.2	2022	1843.32	231.65	2001.6
PB.37878.2	2004	1825.32	0	0
PB.37878.3	1916	1737.32	13.5872	124.564
PB.45424.1	1798	1619.32	5.2335	51.476
PB.30423.1	2048	1869.32	2.98517e-05	0.00025435
PB.157447.1	2570	2391.32	93.2551	621.127
PB.164561.1	2522	2343.32	0.00982885	0.0668062
PB.15728.1	2332	2153.32	10.6203	78.5548
PB.15728.2	2295	2116.32	0	0
PB.3830.3	5920	5741.32	50.3787	139.759
PB.15728.4	2316	2137.32	0	0
PB.157447.2	2570	2391.32	13.1347	87.4838
PB.3830.4	5811	5632.32	252.974	715.375
PB.130868.1	3437	3258.32	9.56959	46.7784
PB.157447.3	2641	2462.32	13.2965	86.0082
PB.45425.1	1770	1591.32	30.4675	304.948
PB.111601.1	396	217.409	5.26964	386.055
PB.83155.2	1002	823.32	9.71623	187.964
PB.83155.3	993	814.32	2.30219	45.0289
PB.83155.1	1046	867.32	4.0629	74.6109
PB.83155.4	866	687.32	20.649	478.505
PB.111602.1	450	271.359	146.143	8577.86
PB.157449.1	2575	2396.32	12.5433	83.3704
PB.111602.2	485	306.359	30.8522	1603.99
PB.143852.1	2873	2694.32	1.52085e-08	8.99047e-08
PB.143852.3	2783	2604.32	0	0
PB.143852.2	2910	2731.32	18.3846	107.208
PB.15730.1	2337	2158.32	0	0
PB.150530.4	2751	2572.32	0	0
PB.157450.2	2512	2333.32	0	0
PB.150530.2	2684	2505.32	37.5396	238.656
PB.150530.3	2747	2568.32	0	0
PB.157450.1	2624	2445.32	0	0
PB.143852.4	2922	2743.32	34.9054	202.657
PB.150530.5	2711	2532.32	0	0
PB.143852.6	2849	2670.32	0.102582	0.611863
PB.143852.5	2974	2795.32	10.4636	59.6204
PB.111603.1	559	380.32	2.0981	87.8663
PB.103739.1	727	548.32	11.5158	334.508
PB.68246.1	1469	1290.32	1.88752	23.2991
PB.30425.1	2079	1900.32	0	0
PB.157450.3	2516	2337.32	0	0
PB.137343.2	3027	2848.32	7.44698	41.6425
PB.137343.1	3010	2831.32	6.16209	34.6644
PB.150530.7	2712	2533.32	0	0
PB.150530.6	2793	2614.32	0	0
PB.68246.2	1395	1216.32	0	0
PB.45426.1	1783	1604.32	0	0
PB.143852.7	2822	2643.32	0	0
PB.150530.8	2773	2594.32	0	0
PB.137343.3	3024	2845.32	4.29819	24.0603
PB.96132.1	757	578.32	3.79627	104.552
PB.130869.1	3319	3140.32	23.0791	117.055
PB.8673.1	4181	4002.32	59.4201	236.465
PB.164562.1	2494	2315.32	12.4358	85.5474
PB.3831.1	6026	5847.32	27.6487	75.3119
PB.3831.3	5912	5733.32	0.613749	1.70502
PB.3831.4	5884	5705.32	0	0
PB.3831.5	5878	5699.32	75.052	209.742
PB.164562.2	2380	2201.32	0.000521985	0.00377676
PB.30426.1	2059	1880.32	4.01507	34.01
PB.143853.1	2905	2726.32	25.3286	147.972
PB.30427.1	2079	1900.32	0	0
PB.88801.1	4128	3949.32	16.0834	64.8636
PB.111604.1	549	370.32	5.20633	223.924
PB.157451.2	2511	2332.32	0	0
PB.88801.4	3918	3739.32	57.1388	243.379
PB.124791.2	3732	3553.32	27.5329	123.414
PB.157451.1	2560	2381.32	0	0
PB.88801.2	4165	3986.32	43.6522	174.413
PB.8674.2	4601	4422.32	8.3864	30.2045
PB.164563.1	2463	2284.32	4.22889	29.486
PB.52947.1	1528	1349.32	9.14062	107.896
PB.68247.1	1406	1227.32	1.94	25.1762
PB.52947.2	1709	1530.32	0	0
PB.68247.2	1454	1275.32	0	0
PB.23034.1	2231	2052.32	2.91937	22.6564
PB.111605.1	443	264.359	0.0461419	2.78002
PB.45427.1	1764	1585.32	8.2824	83.2117
PB.37881.1	1980	1801.32	10.7023	94.6308
PB.150532.1	2765	2586.32	18.3519	113.017
PB.164564.1	2436	2257.32	9.61722	67.8581
PB.45427.2	1867	1688.32	0	0
PB.164564.2	2475	2296.32	10	69.3606
PB.96133.1	907	728.32	0	0
PB.150534.1	2729	2550.32	62.0063	387.246
PB.143855.1	2917	2738.32	4.64836e-06	2.70372e-05
PB.137344.2	3382	3203.32	150.124	746.44
PB.68249.2	1410	1231.32	0	0
PB.60641.1	1570	1391.32	0	0
PB.52948.1	1710	1531.32	0	0
PB.30430.2	2040	1861.32	0	0
PB.130871.3	3418	3239.32	24.5367	120.644
PB.150534.3	2735	2556.32	0	0
PB.164565.2	2476	2297.32	121.067	839.36
PB.83157.2	1091	912.32	0	0
PB.45428.2	1902	1723.32	0	0
PB.23035.3	2141	1962.32	0	0
PB.130871.4	3387	3208.32	28.1033	139.516
PB.103740.1	613	434.32	0	0
PB.111606.1	503	324.359	0	0
PB.124792.2	3605	3426.32	12.4576	57.9096
PB.137344.4	3151	2972.32	0	0
PB.52950.1	1705	1526.32	3	31.3055
PB.150533.1	2793	2614.32	7.67235	46.7428
PB.83158.1	1107	928.32	1.32765	22.7788
PB.143856.1	2805	2626.32	5.44081	32.996
PB.111607.1	394	215.409	1.02829	76.0319
PB.52951.1	1747	1568.32	40	406.229
PB.68251.1	1448	1269.32	11.0822	139.059
PB.45429.1	1767	1588.32	13.1865	132.232
PB.157453.1	2496	2317.32	4	27.4928
PB.143857.1	2796	2617.32	4.59887	27.9859
PB.150535.2	2747	2568.32	0	0
PB.143857.2	2902	2723.32	9.11222	53.2931
PB.150536.1	2682	2503.32	14.93	94.9922
PB.88803.1	3971	3792.32	31.3302	131.584
PB.60642.1	1490	1311.32	10.686	129.794
PB.96135.1	933	754.32	0	0
PB.83159.1	1095	916.32	8.8288	153.462
PB.83159.2	1094	915.32	0	0
PB.75725.2	1132	953.32	48.9755	818.249
PB.130872.1	3273	3094.32	4.50616	23.1946
PB.75725.3	1168	989.32	0.00354384	0.0570535
PB.83159.3	1099	920.32	0	0
PB.96135.2	960	781.32	0	0
PB.52952.1	1690	1511.32	3.18089	33.5226
PB.157454.1	2568	2389.32	0	0
PB.45430.1	1743	1564.32	0.000242903	0.00247317
PB.52953.1	1729	1550.32	2.99976	30.8184
PB.124795.1	3515	3336.32	0	0
PB.150537.2	2699	2520.32	5.17921	32.7305
PB.37883.1	1911	1732.32	1.76693e-07	1.62456e-06
PB.23036.1	2174	1995.32	0	0
PB.15734.1	2256	2077.32	13.524	103.692
PB.111608.1	476	297.359	0	0
PB.45431.1	1820	1641.32	0	0
PB.37883.2	1943	1764.32	5.78011e-05	0.0005218
PB.164566.3	2367	2188.32	11.16	81.227
PB.23036.2	2199	2020.32	0	0
PB.157455.1	2562	2383.32	0	0
PB.164566.2	2383	2204.32	13.7378	99.263
PB.52954.1	1684	1505.32	17.5467	185.658
PB.103741.1	694	515.32	0	0
PB.75726.2	1310	1131.32	0	0
PB.60643.1	1626	1447.32	0	0
PB.23036.3	2174	1995.32	1.35921e-08	1.08497e-07
PB.150537.3	2700	2521.32	0	0
PB.3833.1	5397	5218.32	0	0
PB.3833.2	4968	4789.32	30.4132	101.142
PB.60643.3	1584	1405.32	10.8062	122.473
PB.150537.4	2654	2475.32	31.7182	204.09
PB.30431.2	2214	2035.32	139.55	1092.05
PB.150537.5	2695	2516.32	18.0683	114.366
PB.60643.4	1544	1365.32	13.2968	155.117
PB.37884.1	1896	1717.32	15.7026	145.635
PB.52955.1	1693	1514.32	0	0
PB.60644.1	1572	1393.32	0	0
PB.37884.2	1869	1690.32	39.2974	370.288
PB.118931.1	83	21	0	0
PB.137345.1	3004	2825.32	0	0
PB.150538.1	2827	2648.32	7.13825	42.9306
PB.157456.1	2541	2362.32	0	0
PB.157456.2	2596	2417.32	17.8617	117.689
PB.157457.1	2432	2253.32	11.3364	80.1301
PB.157457.3	2541	2362.32	4.66365	31.4436
PB.137346.2	3082	2903.32	0	0
PB.157457.2	2620	2441.32	0	0
PB.88804.1	4092	3913.32	0	0
PB.88804.2	4140	3961.32	6.68204	26.8667
PB.88804.3	4081	3902.32	21.2765	86.8407
PB.88804.4	3942	3763.32	0	0
PB.130873.1	3335	3156.32	0	0
PB.30432.1	2074	1895.32	0	0
PB.143859.1	2895	2716.32	20.1403	118.095
PB.130873.3	3312	3133.32	20.6261	104.847
PB.124796.1	3624	3445.32	0	0
PB.124796.3	3570	3391.32	0	0
PB.130873.2	3352	3173.32	1.29917e-08	6.52077e-08
PB.124796.4	3470	3291.32	0	0
PB.137347.1	3115	2936.32	16.0311	86.9572
PB.137347.2	3200	3021.32	0	0
PB.143859.2	2990	2811.32	10.9202	61.8679
PB.150539.1	2708	2529.32	6.07471	38.2531
PB.164567.1	2406	2227.32	0	0
PB.15737.1	2232	2053.32	0	0
PB.23038.1	2134	1955.32	14.2491	116.068
PB.37885.1	1904	1725.32	0	0
PB.52956.1	1665	1486.32	9	96.4441
PB.96136.1	875	696.32	0	0
PB.111610.1	485	306.359	10.8519	564.186
PB.137348.1	3175	2996.32	24.2397	128.85
PB.124797.1	3750	3571.32	0.00221925	0.00989742
PB.88805.1	3854	3675.32	90.3699	391.628
PB.103742.1	577	398.32	0	0
PB.52957.1	1713	1534.32	0	0
PB.23039.1	2162	1983.32	0	0
PB.150540.1	2732	2553.32	0	0
PB.45432.1	1872	1693.32	26.5362	249.6
PB.164568.1	2365	2186.32	0	0
PB.8681.2	4451	4272.32	79.1063	294.912
PB.150541.1	2722	2543.32	265.333	1661.64
PB.30433.1	2002	1823.32	2.33002	20.3536
PB.88806.1	4114	3935.32	0.000539718	0.0021844
PB.88806.2	3966	3787.32	369.044	1552
PB.96137.1	843	664.32	0	0
PB.103743.1	731	552.32	34.1865	985.847
PB.124799.1	3549	3370.32	0.34198	1.61613
PB.124799.2	3521	3342.32	18.805	89.613
PB.130875.1	3307	3128.32	19.5335	99.4522
PB.130875.2	3413	3234.32	0	0
PB.137350.1	3216	3037.32	0	0
PB.137350.2	3184	3005.32	0	0
PB.8682.1	4727	4548.32	20.4112	71.4765
PB.143862.1	2839	2660.32	9.47355	56.7184
PB.124799.3	3522	3343.32	0.0258223	0.123016
PB.30434.1	2065	1886.32	0.0575164	0.485649
PB.143862.2	2899	2720.32	0	0
PB.150543.1	2715	2536.32	0	0
PB.150543.2	2658	2479.32	0	0
PB.124799.4	3562	3383.32	0	0
PB.130875.3	3388	3209.32	0	0
PB.130875.5	3295	3116.32	18.6901	95.5245
PB.130875.6	3354	3175.32	9.37494	47.0247
PB.130875.7	3327	3148.32	0	0
PB.137350.3	3177	2998.32	0	0
PB.15740.1	2279	2100.32	0	0
PB.164569.1	2464	2285.32	0	0
PB.130875.4	3383	3204.32	6.75229	33.563
PB.137350.4	3073	2894.32	1.54291	8.49061
PB.137350.5	3198	3019.32	0	0
PB.137350.6	3153	2974.32	8.83833	47.3291
PB.137350.7	3125	2946.32	9.1394	49.4064
PB.150543.3	2686	2507.32	0	0
PB.130875.8	3333	3154.32	6.72904	33.9776
PB.143862.3	2976	2797.32	0	0
PB.157459.1	2635	2456.32	0	0
PB.23040.1	2165	1986.32	0.0896187	0.718612
PB.45433.1	1829	1650.32	0	0
PB.150543.4	2660	2481.32	0	0
PB.75727.1	1213	1034.32	0	0
PB.111611.1	537	358.32	0	0
PB.68254.1	1388	1209.32	5.64055	74.2892
PB.45433.2	1850	1671.32	7.19476	68.565
PB.103744.1	661	482.32	17.6726	583.593
PB.96139.1	771	592.32	4.32742	116.364
PB.130876.1	3241	3062.32	7	36.4077
PB.130876.2	3356	3177.32	0	0
PB.15741.1	2241	2062.32	0	0
PB.23041.1	2124	1945.32	0	0
PB.124800.1	3538	3359.32	0	0
PB.130876.3	3440	3261.32	0	0
PB.157460.1	2599	2420.32	13	85.5492
PB.130877.1	3368	3189.32	16.4642	82.2222
PB.130877.2	3352	3173.32	0	0
PB.130877.3	3285	3106.32	0	0
PB.130877.4	3376	3197.32	10.3197	51.4074
PB.137351.3	3007	2828.32	25.5285	143.762
PB.137351.2	3107	2928.32	0	0
PB.143863.1	2801	2622.32	0	0
PB.143863.2	2947	2768.32	0	0
PB.137351.4	3202	3023.32	0	0
PB.157461.1	2515	2336.32	0	0
PB.143863.3	2982	2803.32	0	0
PB.150544.1	2755	2576.32	0	0
PB.143863.4	2826	2647.32	24.6994	148.602
PB.164570.1	2509	2330.32	0.164541	1.12462
PB.130877.6	3394	3215.32	9.80798	48.5848
PB.143863.5	2981	2802.32	0	0
PB.137351.5	3071	2892.32	0.609849	3.35832
PB.130877.7	3209	3030.32	21.2151	111.507
PB.143863.6	2940	2761.32	7.01864	40.4839
PB.157461.2	2572	2393.32	7.17201	47.7294
PB.45434.1	1759	1580.32	0	0
PB.130878.1	3436	3257.32	7.94165	38.8325
PB.88807.1	3784	3605.32	35.4158	156.458
PB.130878.2	3268	3089.32	0	0
PB.137352.1	3249	3070.32	6.02008e-08	3.12294e-07
PB.130878.3	3296	3117.32	0	0
PB.164571.1	2433	2254.32	17.6757	124.884
PB.124801.3	3538	3359.32	30.2797	143.564
PB.15743.1	2252	2073.32	10	76.8208
PB.150545.2	2793	2614.32	4.72961	28.8146
PB.45435.1	1749	1570.32	6	60.8567
PB.23043.1	2155	1976.32	8.86736e-06	7.14632e-05
PB.60645.1	1534	1355.32	3.95757	46.5084
PB.68256.1	1433	1254.32	0	0
PB.45436.1	1808	1629.32	17.3902	169.998
PB.143864.1	2924	2745.32	7.44413	43.1883
PB.164572.1	2337	2158.32	16.2393	119.838
PB.23044.1	2225	2046.32	8.55139	66.5593
PB.157462.1	2550	2371.32	2.31104	15.5226
PB.15744.1	2319	2140.32	8.07584	60.0972
PB.45437.1	1861	1682.32	23.4991	222.478
PB.130879.2	3328	3149.32	29.169	147.52
PB.150546.1	2798	2619.32	11.1215	67.6269
PB.130879.1	3325	3146.32	0	0
PB.137353.3	3045	2866.32	0.00409141	0.022735
PB.103745.1	591	412.32	8.77804	339.085
PB.164573.1	2452	2273.32	26.4218	185.117
PB.150546.2	2680	2501.32	12.7407	81.1278
PB.164573.2	2488	2309.32	19.1229	131.891
PB.23045.2	2146	1967.32	57.143	462.63
PB.45438.1	2007	1828.32	9.55813	83.2657
PB.30437.1	2003	1824.32	15.1377	132.161
PB.60647.1	1509	1330.32	17.3295	207.479
PB.60647.2	1550	1371.32	76.7965	891.965
PB.75728.1	1200	1021.32	0	0
PB.83164.1	1141	962.32	42.0261	695.576
PB.96142.1	771	592.32	43.416	1167.45
PB.103746.1	710	531.32	0	0
PB.118933.1	250	83.6996	6.43202	1223.97
PB.52961.1	1658	1479.32	12.2255	131.628
PB.45439.1	1850	1671.32	8.7018	82.9268
PB.150547.1	2725	2546.32	0	0
PB.124802.3	3590	3411.32	0	0
PB.124802.4	3571	3392.32	12.8578	60.3692
PB.8683.1	4204	4025.32	29.1296	115.26
PB.124802.5	3760	3581.32	0	0
PB.137354.1	3011	2832.32	11.6389	65.4508
PB.103747.1	582	403.32	0.0332964	1.3149
PB.164574.1	2410	2231.32	16.4131	117.159
PB.68258.1	1447	1268.32	0	0
PB.118934.1	305	130.798	0	0
PB.37889.2	1939	1760.32	5	45.2401
PB.96143.1	879	700.32	5	113.715
PB.88808.1	3851	3672.32	0	0
PB.137355.1	3097	2918.32	11.4234	62.346
PB.88808.2	4013	3834.32	0	0
PB.88808.3	4058	3879.32	0	0
PB.88808.4	3895	3716.32	0	0
PB.124803.1	3615	3436.32	13.3367	61.8159
PB.143865.1	2883	2704.32	0.65269	3.84409
PB.88808.5	3858	3679.32	0	0
PB.143865.2	2957	2778.32	14.152	81.1301
PB.52962.1	1720	1541.32	2.30145	23.7823
PB.137355.2	3095	2916.32	7.59451	41.4773
PB.130881.1	3402	3223.32	14.0196	69.2754
PB.88808.6	3899	3720.32	1.65544	7.08728
PB.130881.2	3273	3094.32	13.5585	69.7896
PB.88808.7	3942	3763.32	0	0
PB.164575.1	2387	2208.32	0	0
PB.60648.1	1559	1380.32	16.9153	195.184
PB.83166.1	1121	942.32	0	0
PB.30438.1	1998	1819.32	21.37	187.086
PB.118935.1	271	100.902	1.27959	201.983
PB.118936.1	173	31.9117	0	0
PB.68259.1	1403	1224.32	1.65595e-05	0.000215425
PB.37890.1	1877	1698.32	23.0393	216.07
PB.143866.4	2850	2671.32	7.09214	42.286
PB.150548.5	2727	2548.32	0	0
PB.15747.2	2291	2112.32	0	0
PB.30439.1	2037	1858.32	23.3948	200.514
PB.157465.5	2458	2279.32	0	0
PB.150548.4	2741	2562.32	0	0
PB.143866.5	2839	2660.32	29.1016	174.232
PB.15747.5	2273	2094.32	0	0
PB.157465.2	2572	2393.32	9.73754	64.8028
PB.143866.3	2930	2751.32	0	0
PB.150548.3	2702	2523.32	5.90898e-05	0.00037298
PB.157465.1	2617	2438.32	1.04015e-07	6.79438e-07
PB.23047.2	2098	1919.32	0	0
PB.143866.2	2947	2768.32	0	0
PB.143866.6	2809	2630.32	0.00878513	0.0531967
PB.150548.2	2784	2605.32	0	0
PB.164576.1	2511	2332.32	0	0
PB.150548.1	2763	2584.32	0	0
PB.157465.4	2519	2340.32	0	0
PB.15747.4	2230	2051.32	0	0
PB.15747.3	2243	2064.32	0	0
PB.143866.1	3003	2824.32	0	0
PB.23047.1	2193	2014.32	0	0
PB.164576.2	2356	2177.32	19.4543	142.311
PB.124804.1	3723	3544.32	11.4818	51.5965
PB.124804.2	3533	3354.32	3.09145e-08	1.46792e-07
PB.157465.3	2550	2371.32	0.0984014	0.660932
PB.150548.6	2702	2523.32	14.4097	90.9552
PB.130882.1	3372	3193.32	12.8791	64.2375
PB.75729.1	1222	1043.32	3.92852	59.9732
PB.60649.3	1542	1363.32	8.30252	96.9968
PB.130882.2	3353	3174.32	15.7498	79.0262
PB.3835.1	7212	7033.32	299.459	678.144
PB.111613.1	475	296.359	16	859.899
PB.83168.1	988	809.32	0.54149	10.6565
PB.137356.1	3001	2822.32	29.2535	165.089
PB.130883.1	3378	3199.32	17.3827	86.5377
PB.3836.1	5348	5169.32	35.0493	107.992
PB.3836.2	5498	5319.32	1.75959e-07	5.26868e-07
PB.143868.1	2933	2754.32	4.1752	24.144
PB.68261.1	1425	1246.32	9.67614	123.657
PB.137357.1	3049	2870.32	12.255	68.0029
PB.164577.1	2432	2253.32	12.3848	87.541
PB.3836.3	5422	5243.32	0.623957	1.89537
PB.3836.4	5155	4976.32	9.75499	31.2222
PB.45442.1	1762	1583.32	4.00293	40.2675
PB.157467.1	2525	2346.32	1.0097	6.85412
PB.30440.1	1996	1817.32	0	0
PB.60652.1	1593	1414.32	2.46978	27.8135
PB.103748.1	677	498.32	1.51909	48.5535
PB.37891.2	1872	1693.32	14.1071	132.692
