/home/pabloati/miniforge3/envs/sqanti3/bin/psauron -i /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/longest_orfs.cds -o /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/psauron_score.csv -m 0 --inframe 0.5 -s
psauron score: 49.0
description,psauron_is_protein,in-frame_score
ENST00000402588.6.p3,True,0.90669
ENST00000634759.1.p1,True,0.9721
ENST00000634759.1.p2,True,0.94281
ENST00000621118.4.p1,True,0.98067
ENST00000621118.4.p2,True,0.97537
ENST00000621179.5.p1,True,0.98775
ENST00000621179.5.p2,True,0.98936
ENST00000263119.10.p1,True,0.9919
ENST00000263119.10.p2,False,8e-05
ENST00000263119.10.p3,False,0.00903
ENST00000263119.10.p4,False,0.00075
ENST00000263119.10.p5,False,0.04841
ENST00000617531.4.p1,False,0.04841
ENST00000617531.4.p2,True,0.99162
ENST00000617531.4.p3,False,8e-05
ENST00000617531.4.p4,False,0.00903
ENST00000617531.4.p5,False,0.00075
ENST00000405822.6.p1,False,0.04841
ENST00000405822.6.p2,True,0.99058
ENST00000405822.6.p3,False,8e-05
ENST00000405822.6.p4,False,0.00903
ENST00000405822.6.p5,False,0.00075
ENST00000398319.6.p1,False,0.04841
ENST00000398319.6.p2,True,0.9919
ENST00000398319.6.p3,False,8e-05
ENST00000398319.6.p4,False,0.00903
ENST00000398319.6.p5,False,0.00075
ENST00000444093.1.p1,False,0.01666
ENST00000337989.11.p1,False,0.08802
ENST00000337989.11.p2,False,0.00075
ENST00000337989.11.p3,False,0.04841
ENST00000337989.11.p4,True,0.99112
ENST00000337989.11.p5,True,0.99638
ENST00000358321.4.p1,True,0.90871
ENST00000358321.4.p2,True,0.91292
ENST00000358321.4.p3,False,0.26261
ENST00000358321.4.p4,False,0.00162
ENST00000358321.4.p5,False,0.05083
ENST00000358321.4.p6,False,0.00317
ENST00000263112.11.p1,False,0.00041
ENST00000263112.11.p2,False,0.01147
ENST00000263112.11.p3,True,0.97527
ENST00000398292.3.p1,False,0.01404
ENST00000398292.3.p2,True,0.97241
ENST00000398292.3.p3,False,0.00017
ENST00000398292.3.p4,False,0.00052
ENST00000327365.10.p1,True,0.97336
ENST00000327365.10.p2,False,0.00017
ENST00000327365.10.p3,False,0.00041
ENST00000327365.10.p4,False,0.01404
ENST00000402176.3.p1,True,0.95882
ENST00000402176.3.p2,False,0.01258
ENST00000402176.3.p3,True,0.9349
ENST00000414583.6.p1,True,0.97068
ENST00000414583.6.p2,False,0.04576
ENST00000414583.6.p3,False,0.14503
ENST00000441984.1.p1,True,0.97068
ENST00000444246.1.p1,True,0.94763
ENST00000444246.1.p2,True,0.83534
ENST00000396982.3.p1,False,0.28759
ENST00000396982.3.p2,False,0.32066
ENST00000437398.5.p1,True,0.99889
ENST00000437398.5.p2,True,0.99915
ENST00000437398.5.p3,False,0.26427
ENST00000314328.14.p1,True,0.99915
ENST00000314328.14.p2,False,0.26427
ENST00000651059.1.p1,True,0.99892
ENST00000651059.1.p2,False,0.26427
ENST00000541492.1.p1,True,0.99901
ENST00000541492.1.p2,True,0.99914
ENST00000358654.2.p1,False,0.40131
ENST00000358654.2.p2,True,0.98151
ENST00000358654.2.p3,True,0.99861
ENST00000358654.2.p4,False,0.0008
ENST00000358654.2.p5,True,0.99949
ENST00000358654.2.p6,False,0.00011
ENST00000358654.2.p7,True,0.91264
ENST00000611543.4.p1,False,0.30256
ENST00000611543.4.p2,True,0.98151
ENST00000611543.4.p3,False,0.0008
ENST00000611543.4.p4,False,0.00011
ENST00000611543.4.p5,True,0.91264
ENST00000337539.12.p1,False,0.0008
ENST00000337539.12.p2,False,0.00011
ENST00000337539.12.p3,True,0.91264
ENST00000337539.12.p4,False,0.0888
ENST00000337539.12.p5,True,0.98151
ENST00000326341.8.p1,False,0.10341
ENST00000326341.8.p2,False,0.00715
ENST00000326341.8.p3,True,0.55874
ENST00000610595.4.p1,True,0.98151
ENST00000610595.4.p2,False,0.0008
ENST00000610595.4.p3,False,0.00011
ENST00000610595.4.p4,True,0.91264
ENST00000618076.3.p1,False,0.0008
ENST00000618076.3.p2,False,0.00011
ENST00000618076.3.p3,True,0.91264
ENST00000618076.3.p4,True,0.98151
ENST00000427813.6.p1,False,0.30742
ENST00000427813.6.p2,False,0.03541
ENST00000427813.6.p3,False,0.29264
ENST00000382760.2.p1,True,0.96405
ENST00000382760.2.p2,True,0.66181
ENST00000326010.10.p1,True,0.97477
ENST00000326010.10.p2,True,0.97057
ENST00000621833.4.p1,False,0.0052
ENST00000621833.4.p2,False,0.43825
ENST00000435822.6.p1,True,0.80954
ENST00000435822.6.p2,True,0.70496
ENST00000435822.6.p3,False,0.00443
ENST00000435822.6.p4,False,0.12897
ENST00000407471.7.p1,False,0.0052
ENST00000407471.7.p2,False,0.14464
ENST00000407471.7.p3,True,0.80905
ENST00000407471.7.p4,True,0.71833
ENST00000404664.7.p1,False,0.00443
ENST00000404664.7.p2,False,0.42577
ENST00000447813.6.p1,False,0.00315
ENST00000447813.6.p2,True,0.89829
ENST00000447813.6.p3,True,0.75466
ENST00000402766.5.p1,False,0.1489
ENST00000402766.5.p2,False,0.00236
ENST00000402766.5.p3,True,0.89859
ENST00000402766.5.p4,True,0.76431
ENST00000215829.8.p1,True,0.99489
ENST00000402849.5.p1,True,0.99706
ENST00000652248.1.p1,True,0.99856
ENST00000652248.1.p2,False,0.00011
ENST00000652248.1.p3,True,0.99868
ENST00000652248.1.p4,True,0.99489
ENST00000652248.1.p5,False,0.00028
ENST00000318753.13.p1,True,0.98363
ENST00000318753.13.p2,True,0.98324
ENST00000318753.13.p3,False,0.00033
ENST00000400382.6.p1,True,0.9982
ENST00000400382.6.p2,False,0.00011
ENST00000400382.6.p3,False,0.00028
ENST00000400380.5.p1,False,0.00011
ENST00000400380.5.p2,False,0.00028
ENST00000400380.5.p3,True,0.9982
ENST00000401885.5.p1,True,0.9988
ENST00000401885.5.p2,True,0.99868
ENST00000401885.5.p3,False,0.00028
ENST00000404532.5.p1,True,0.99883
ENST00000404532.5.p2,True,0.99868
ENST00000404532.5.p3,False,0.00028
ENST00000403838.5.p1,True,0.99868
ENST00000403838.5.p2,False,0.00028
ENST00000404223.5.p1,True,0.99156
ENST00000404223.5.p2,True,0.98817
ENST00000404223.5.p3,False,0.00059
ENST00000404920.1.p1,True,0.99905
ENST00000404920.1.p2,False,0.00034
ENST00000621462.4.p1,False,0.44315
ENST00000382243.5.p1,True,0.99778
ENST00000639904.1.p1,True,0.67093
ENST00000639904.1.p2,True,0.831
ENST00000639904.1.p3,False,0.00777
ENST00000639904.1.p4,False,0.06824
ENST00000436994.1.p1,True,0.96094
ENST00000430731.1.p1,True,0.96808
ENST00000616349.4.p1,True,0.97811
ENST00000616349.4.p2,True,0.97895
ENST00000332271.9.p1,True,0.97895
ENST00000527701.5.p1,True,0.98679
ENST00000533313.5.p1,True,0.98679
ENST00000610372.4.p1,False,0.00512
ENST00000610372.4.p2,False,0.01891
ENST00000610372.4.p3,True,0.98819
ENST00000610372.4.p4,True,0.98704
ENST00000400358.9.p1,False,0.0035
ENST00000400358.9.p2,False,0.01891
ENST00000400358.9.p3,True,0.99172
ENST00000400358.9.p4,True,0.99108
ENST00000400358.9.p5,False,8e-05
ENST00000400359.4.p1,False,0.01891
ENST00000400359.4.p2,True,0.98869
ENST00000400359.4.p3,True,0.98864
ENST00000400359.4.p4,False,8e-05
ENST00000640159.2.p1,True,0.95641
ENST00000407886.1.p1,True,0.9876
ENST00000423535.1.p1,True,0.95641
ENST00000358431.8.p1,True,0.98432
ENST00000358431.8.p2,False,0.03852
ENST00000358431.8.p3,False,0.00856
ENST00000358431.8.p4,False,0.01592
ENST00000358431.8.p5,False,0.00311
ENST00000406486.8.p1,True,0.98432
ENST00000406486.8.p2,False,0.17425
ENST00000406486.8.p3,False,0.00856
ENST00000406486.8.p4,False,0.01592
ENST00000406486.8.p5,False,0.00311
ENST00000406486.8.p6,False,0.02686
ENST00000623239.1.p1,False,0.0478
ENST00000623980.1.p1,True,0.65543
ENST00000623980.1.p2,False,0.01179
ENST00000623980.1.p3,False,0.16275
ENST00000623980.1.p4,True,0.86483
ENST00000623980.1.p5,False,0.01779
ENST00000401395.1.p1,True,0.99907
ENST00000401395.1.p2,False,0.03852
ENST00000401395.1.p3,False,0.00311
ENST00000366110.4.p1,False,0.01697
ENST00000637069.1.p1,True,0.99875
ENST00000637069.1.p2,False,0.03852
ENST00000637069.1.p3,False,0.00311
ENST00000215855.7.p1,True,0.9953
ENST00000215855.7.p2,True,0.99666
ENST00000215855.7.p3,False,0.00396
ENST00000215855.7.p4,False,0.00494
ENST00000404334.1.p1,True,0.96058
ENST00000404334.1.p2,True,0.98911
ENST00000651629.1.p1,True,0.99691
ENST00000651629.1.p2,False,0.00606
ENST00000398215.3.p1,True,0.99248
ENST00000398215.3.p2,True,0.99691
ENST00000398215.3.p3,False,0.00606
ENST00000650352.1.p1,False,0.03068
ENST00000650352.1.p2,False,0.04357
ENST00000412472.2.p1,True,0.66559
ENST00000434827.1.p1,True,0.9996
ENST00000467672.5.p1,False,0.02404
ENST00000467672.5.p2,False,0.27523
ENST00000467672.5.p3,True,0.99958
ENST00000444995.7.p1,True,0.99859
ENST00000444995.7.p2,True,0.99693
ENST00000444995.7.p3,True,0.99982
ENST00000650168.1.p1,True,0.99859
ENST00000650168.1.p2,True,0.99693
ENST00000650168.1.p3,True,0.99982
ENST00000650500.2.p1,True,0.99958
ENST00000650500.2.p2,True,0.9993
ENST00000650500.2.p3,True,0.99693
ENST00000603243.1.p1,False,0.16858
ENST00000382734.9.p1,False,0.09064
ENST00000415709.5.p1,False,0.01076
ENST00000509460.2.p1,False,0.01638
ENST00000609475.1.p1,False,0.05914
ENST00000668059.1.p1,False,0.37462
ENST00000668059.1.p2,False,0.07641
ENST00000661676.1.p1,False,0.3613
ENST00000661676.1.p2,False,0.09471
ENST00000324198.11.p1,True,0.98987
ENST00000324198.11.p2,False,0.18553
ENST00000324198.11.p3,False,0.01321
ENST00000324198.11.p4,False,0.03181
ENST00000619906.4.p1,True,0.98989
ENST00000619906.4.p2,True,0.98836
ENST00000619906.4.p3,True,0.9978
ENST00000418510.1.p1,True,0.99812
ENST00000418510.1.p2,True,0.99936
ENST00000536101.5.p1,False,0.01451
ENST00000536101.5.p2,False,0.11324
ENST00000536101.5.p3,True,0.98976
ENST00000536101.5.p4,True,0.99139
ENST00000335473.12.p1,False,0.01451
ENST00000335473.12.p2,False,0.11324
ENST00000335473.12.p3,True,0.99021
ENST00000335473.12.p4,True,0.99139
ENST00000407587.6.p1,False,0.01451
ENST00000407587.6.p2,False,0.11324
ENST00000407587.6.p3,True,0.99063
ENST00000407587.6.p4,True,0.99138
ENST00000595093.1.p1,False,0.00398
ENST00000652418.1.p1,False,0.07514
ENST00000434510.2.p1,False,0.10543
ENST00000434510.2.p2,False,0.29241
ENST00000248933.11.p1,True,0.99368
ENST00000248933.11.p2,True,0.99537
ENST00000248933.11.p3,False,0.00818
ENST00000404234.7.p1,True,0.99375
ENST00000404234.7.p2,True,0.99535
ENST00000404234.7.p3,False,0.00728
ENST00000529632.6.p1,True,0.99318
ENST00000529632.6.p2,True,0.99491
ENST00000529632.6.p3,False,0.00728
ENST00000360929.7.p1,True,0.99489
ENST00000360929.7.p2,True,0.99612
ENST00000360929.7.p3,False,0.0073
ENST00000360929.7.p4,False,0.01369
ENST00000360929.7.p5,False,0.10562
ENST00000629590.2.p1,False,0.00652
ENST00000629590.2.p2,True,0.99408
ENST00000629590.2.p3,True,0.99492
ENST00000343706.8.p1,True,0.99528
ENST00000343706.8.p2,True,0.99541
ENST00000402979.1.p1,True,0.99347
ENST00000403121.5.p1,True,0.99318
ENST00000450463.1.p1,True,0.98877
ENST00000215906.6.p1,False,0.10906
ENST00000215906.6.p2,False,0.14511
ENST00000215906.6.p3,True,0.96051
ENST00000215906.6.p4,False,0.041
ENST00000215906.6.p5,False,0.2055
ENST00000215906.6.p6,False,0.00011
ENST00000215906.6.p7,False,0.00466
ENST00000398145.7.p1,True,0.96879
ENST00000402105.7.p1,True,0.9682
ENST00000336873.9.p1,True,0.96879
ENST00000215917.11.p1,True,0.98913
ENST00000215917.11.p2,True,0.98976
ENST00000619735.4.p1,True,0.99628
ENST00000619735.4.p2,False,0.00016
ENST00000407690.6.p1,True,0.99628
ENST00000407690.6.p2,False,0.00016
ENST00000407431.5.p1,False,0.00016
ENST00000407431.5.p2,True,0.99628
ENST00000407148.5.p1,True,0.99628
ENST00000407148.5.p2,False,0.0018
ENST00000405938.5.p1,True,0.99628
ENST00000405938.5.p2,False,0.00016
ENST00000338754.9.p1,True,0.98988
ENST00000338754.9.p2,True,0.99514
ENST00000398110.6.p1,True,0.98635
ENST00000398110.6.p2,True,0.99514
ENST00000403880.5.p1,True,0.99514
ENST00000395823.2.p1,True,0.99952
ENST00000668614.1.p1,False,0.2655
ENST00000647684.1.p1,True,0.9863
ENST00000354760.4.p1,True,0.96963
ENST00000354760.4.p2,True,0.96823
ENST00000354760.4.p3,False,0.07809
ENST00000425548.1.p1,False,0.13792
ENST00000425548.1.p2,False,0.48911
ENST00000643270.1.p1,False,0.33888
ENST00000643270.1.p2,False,0.06144
ENST00000643270.1.p3,False,0.04551
ENST00000613780.4.p1,False,0.04551
ENST00000613780.4.p2,False,0.06144
ENST00000382641.1.p1,True,0.89402
ENST00000382641.1.p2,True,0.91478
ENST00000382641.1.p3,False,0.1077
ENST00000668496.1.p1,False,0.01307
ENST00000669899.1.p1,True,0.95208
ENST00000434868.1.p1,False,0.17591
ENST00000434868.1.p2,False,0.01293
ENST00000664057.1.p1,False,0.00711
ENST00000623027.1.p1,False,0.34519
ENST00000623027.1.p2,False,0.35334
ENST00000623027.1.p3,False,0.00276
ENST00000623027.1.p4,False,0.21362
ENST00000624792.1.p1,False,0.07779
ENST00000453934.1.p1,False,0.31787
ENST00000453934.1.p2,True,0.82764
ENST00000444114.5.p1,False,0.17579
ENST00000650737.1.p1,False,0.09281
ENST00000650737.1.p2,False,0.43231
ENST00000426467.1.p1,False,0.05833
ENST00000426467.1.p2,False,0.13657
ENST00000426467.1.p3,False,0.00915
ENST00000426467.1.p4,False,0.16961
ENST00000302326.5.p1,False,0.00226
ENST00000302326.5.p2,False,0.17523
ENST00000302326.5.p3,False,0.1159
ENST00000302326.5.p4,True,0.99596
ENST00000302326.5.p5,False,0.01313
ENST00000302326.5.p6,False,0.00019
ENST00000335272.10.p1,True,0.99777
ENST00000335272.10.p2,False,0.00726
ENST00000320996.14.p1,True,0.99783
ENST00000320996.14.p2,False,0.00726
ENST00000455418.7.p1,True,0.99769
ENST00000455418.7.p2,False,0.00726
ENST00000634017.1.p1,True,0.99781
ENST00000665376.1.p1,False,0.10003
ENST00000665376.1.p2,False,0.24962
ENST00000665376.1.p3,True,0.91044
ENST00000665376.1.p4,False,0.02989
ENST00000665376.1.p5,False,0.01688
ENST00000665376.1.p6,False,0.11696
ENST00000665505.1.p1,False,0.00712
ENST00000665505.1.p2,False,0.00655
ENST00000665505.1.p3,False,0.24962
ENST00000665505.1.p4,True,0.91044
ENST00000665505.1.p5,False,0.02989
ENST00000665505.1.p6,False,0.01688
ENST00000665505.1.p7,False,0.11696
ENST00000665505.1.p8,False,0.01938
ENST00000665505.1.p9,False,0.01198
ENST00000665505.1.p10,False,0.05889
ENST00000435348.6.p1,False,0.05889
ENST00000435348.6.p2,False,0.01688
ENST00000435348.6.p3,False,0.1755
ENST00000435348.6.p4,False,0.49109
ENST00000670661.1.p1,False,0.00408
ENST00000612946.4.p1,False,0.00022
ENST00000612946.4.p2,False,0.00705
ENST00000612946.4.p3,False,0.01036
ENST00000612946.4.p4,True,0.99171
ENST00000612946.4.p5,True,0.99192
ENST00000397906.6.p1,False,0.01036
ENST00000397906.6.p2,True,0.99215
ENST00000397906.6.p3,False,0.00022
ENST00000428584.5.p1,False,0.02037
ENST00000428584.5.p2,False,0.00655
ENST00000428584.5.p3,False,0.24962
ENST00000428584.5.p4,True,0.91044
ENST00000428584.5.p5,True,0.51532
ENST00000428584.5.p6,False,0.0126
ENST00000428584.5.p7,False,0.08603
ENST00000428584.5.p8,False,0.14112
ENST00000464581.6.p1,True,0.99859
ENST00000464581.6.p2,True,0.9986
ENST00000402731.6.p1,True,0.99719
ENST00000402731.6.p2,True,0.99715
ENST00000425190.7.p1,True,0.99747
ENST00000425190.7.p2,True,0.99864
ENST00000404276.6.p1,True,0.99783
ENST00000404276.6.p2,True,0.99765
ENST00000348295.7.p1,True,0.99746
ENST00000348295.7.p2,True,0.9973
ENST00000649563.1.p1,True,0.99859
ENST00000649563.1.p2,True,0.99864
ENST00000405598.5.p1,True,0.99765
ENST00000382580.6.p1,True,0.99685
ENST00000382580.6.p2,True,0.9967
ENST00000650281.1.p1,True,0.99765
ENST00000403642.5.p1,True,0.99788
ENST00000216027.8.p1,True,0.99981
ENST00000216027.8.p2,False,0.02863
ENST00000398941.6.p1,False,0.02863
ENST00000398941.6.p2,True,0.96102
ENST00000421503.6.p1,False,0.04819
ENST00000421503.6.p2,False,0.06082
ENST00000421503.6.p3,True,0.99743
ENST00000421503.6.p4,False,0.03356
ENST00000448492.6.p1,False,0.04819
ENST00000448492.6.p2,False,0.06082
ENST00000448492.6.p3,True,0.99506
ENST00000448492.6.p4,False,0.03356
ENST00000249064.9.p1,True,0.99306
ENST00000249064.9.p2,False,0.03356
ENST00000216037.10.p1,True,0.99753
ENST00000216037.10.p2,True,0.97708
ENST00000216037.10.p3,False,0.00217
ENST00000403532.7.p1,True,0.99753
ENST00000403532.7.p2,True,0.95873
ENST00000611155.4.p1,True,0.99505
ENST00000405219.7.p1,True,0.99753
ENST00000405219.7.p2,True,0.91862
ENST00000344347.5.p1,True,0.99505
ENST00000422972.1.p1,False,0.03096
ENST00000544604.7.p1,True,0.88448
ENST00000544604.7.p2,False,0.11003
ENST00000544604.7.p3,False,0.00037
ENST00000544604.7.p4,False,0.05936
ENST00000402174.5.p1,True,0.83799
ENST00000402174.5.p2,False,0.00037
ENST00000402174.5.p3,False,0.05936
ENST00000406323.3.p1,True,0.83799
ENST00000406323.3.p2,False,0.00037
ENST00000406323.3.p3,False,0.05936
ENST00000325660.3.p1,True,0.52066
ENST00000325660.3.p2,False,0.03889
ENST00000216071.5.p1,True,0.95046
ENST00000400335.9.p1,True,0.95893
ENST00000400335.9.p2,False,0.05033
ENST00000400335.9.p3,False,0.05546
ENST00000400335.9.p4,False,0.00113
ENST00000400335.9.p5,False,0.01022
ENST00000400335.9.p6,False,0.15303
ENST00000400335.9.p7,False,0.03261
ENST00000327813.9.p1,True,0.95167
ENST00000327813.9.p2,False,0.00113
ENST00000407188.5.p1,True,0.95391
ENST00000407188.5.p2,False,0.00113
ENST00000334018.11.p1,False,0.01647
ENST00000334018.11.p2,True,0.96498
ENST00000334018.11.p3,True,0.98144
ENST00000404755.7.p1,False,0.0139
ENST00000404755.7.p2,True,0.95826
ENST00000404755.7.p3,True,0.97677
ENST00000404820.7.p1,False,0.0139
ENST00000404820.7.p2,True,0.96352
ENST00000404820.7.p3,True,0.9793
ENST00000216085.12.p1,True,0.90971
ENST00000433125.1.p1,False,0.0313
ENST00000332050.10.p1,True,0.9992
ENST00000332050.10.p2,False,0.00539
ENST00000332050.10.p3,False,0.01259
ENST00000629659.2.p1,True,0.99926
ENST00000629659.2.p2,False,0.00578
ENST00000629659.2.p3,False,0.01387
ENST00000397938.7.p1,True,0.99927
ENST00000397938.7.p2,False,0.00539
ENST00000397938.7.p3,False,0.0133
ENST00000406548.5.p1,True,0.99927
ENST00000406548.5.p2,False,0.00539
ENST00000406548.5.p3,False,0.0133
ENST00000331029.11.p1,True,0.99931
ENST00000331029.11.p2,False,0.00846
ENST00000331029.11.p3,False,0.00539
ENST00000331029.11.p4,False,0.0133
ENST00000414183.6.p1,True,0.99926
ENST00000414183.6.p2,True,0.99927
ENST00000414183.6.p3,False,0.0133
ENST00000333395.10.p1,True,0.9999
ENST00000333395.10.p2,True,0.99991
ENST00000333395.10.p3,False,0.00691
ENST00000333395.10.p4,False,0.00539
ENST00000333395.10.p5,False,0.0133
ENST00000332035.10.p1,False,0.02578
ENST00000332035.10.p2,False,0.02159
ENST00000332035.10.p3,True,0.99922
ENST00000332035.10.p4,True,0.99922
ENST00000616432.4.p1,True,0.95081
ENST00000406549.7.p1,True,0.91372
ENST00000610653.4.p1,True,0.93821
ENST00000610653.4.p2,False,0.01256
ENST00000621062.4.p1,True,0.95896
ENST00000621062.4.p2,True,0.95081
ENST00000611648.2.p1,True,0.95081
ENST00000618518.3.p1,False,0.18604
ENST00000618518.3.p2,True,0.95081
ENST00000618518.3.p3,False,0.09061
ENST00000401450.3.p1,False,0.01062
ENST00000401450.3.p2,False,0.07194
ENST00000401450.3.p3,False,0.21881
ENST00000401450.3.p4,True,0.99694
ENST00000216101.7.p1,False,0.07266
ENST00000216101.7.p2,True,0.99895
ENST00000216101.7.p3,False,0.01083
ENST00000357586.7.p1,True,0.99649
ENST00000357586.7.p2,False,0.00128
ENST00000405198.6.p1,False,0.00128
ENST00000405198.6.p2,True,0.99656
ENST00000432560.6.p1,False,0.00128
ENST00000432560.6.p2,True,0.99656
ENST00000317368.11.p1,False,0.00128
ENST00000317368.11.p2,True,0.99695
ENST00000461286.4.p1,False,0.00188
ENST00000461286.4.p2,False,0.02591
ENST00000461286.4.p3,True,0.7517
ENST00000354373.2.p1,True,0.91487
ENST00000658349.1.p1,False,0.02591
ENST00000658349.1.p2,True,0.7517
ENST00000310624.7.p1,True,0.9999
ENST00000310624.7.p2,True,0.99991
ENST00000310624.7.p3,True,0.77082
ENST00000310624.7.p4,False,0.07307
ENST00000634116.1.p1,False,0.0696
ENST00000634116.1.p2,False,0.02355
ENST00000490103.6.p1,True,0.99215
ENST00000397871.5.p1,True,0.99215
ENST00000397872.5.p1,True,0.99215
ENST00000397873.6.p1,True,0.99227
ENST00000397873.6.p2,True,0.99215
ENST00000216121.12.p1,True,0.99511
ENST00000216121.12.p2,True,0.99561
ENST00000413209.6.p1,False,0.23942
ENST00000413209.6.p2,False,0.01792
ENST00000413209.6.p3,True,0.9988
ENST00000403435.5.p1,True,0.99916
ENST00000403435.5.p2,False,0.19324
ENST00000361452.8.p1,False,0.16802
ENST00000361452.8.p2,False,0.01792
ENST00000361452.8.p3,True,0.99946
ENST00000403999.7.p1,True,0.99927
ENST00000403999.7.p2,False,0.21282
ENST00000338641.10.p1,True,0.99927
ENST00000338641.10.p2,False,0.21282
ENST00000338641.10.p3,False,0.01792
ENST00000672896.1.p1,True,0.99927
ENST00000672896.1.p2,False,0.21282
ENST00000672896.1.p3,False,0.01792
ENST00000334961.11.p1,False,0.0155
ENST00000334961.11.p2,True,0.99958
ENST00000353887.8.p1,True,0.99958
ENST00000353887.8.p2,False,0.02966
ENST00000361676.8.p1,True,0.9994
ENST00000397789.3.p1,True,0.99927
ENST00000437636.1.p1,True,0.98804
ENST00000416352.1.p1,False,0.03106
ENST00000216144.4.p1,False,0.12011
ENST00000216144.4.p2,True,0.97964
ENST00000216144.4.p3,False,0.02076
ENST00000216144.4.p4,False,0.20476
ENST00000216144.4.p5,True,0.50598
ENST00000216144.4.p6,True,0.99996
ENST00000344318.4.p1,True,0.99909
ENST00000542393.5.p1,True,0.99674
ENST00000542393.5.p2,True,0.9974
ENST00000307790.8.p1,True,0.99697
ENST00000307790.8.p2,True,0.99693
ENST00000397771.6.p1,True,0.99669
ENST00000397771.6.p2,True,0.99693
ENST00000333027.7.p1,False,0.10251
ENST00000333027.7.p2,True,0.96225
ENST00000401950.7.p1,False,0.10251
ENST00000401950.7.p2,True,0.96753
ENST00000323630.9.p1,True,0.95737
ENST00000351488.7.p1,True,0.9635
ENST00000406629.1.p1,True,0.96257
ENST00000406629.1.p2,True,0.96225
ENST00000624945.1.p1,False,0.15541
ENST00000624945.1.p2,False,0.22517
ENST00000624945.1.p3,False,0.00228
ENST00000624945.1.p4,True,0.80446
ENST00000624945.1.p5,False,0.07824
ENST00000624945.1.p6,False,0.00549
ENST00000624945.1.p7,False,0.03018
ENST00000624945.1.p8,False,0.02177
ENST00000624945.1.p9,False,0.00688
ENST00000624945.1.p10,False,0.39253
ENST00000624945.1.p11,False,0.1852
ENST00000624945.1.p12,False,0.05867
ENST00000624945.1.p13,False,0.00367
ENST00000624945.1.p14,True,0.86666
ENST00000453616.1.p1,True,0.99147
ENST00000453616.1.p2,True,0.90427
ENST00000432568.1.p1,True,0.75904
ENST00000336726.11.p1,True,0.9976
ENST00000403975.1.p1,True,0.9976
ENST00000423857.1.p1,False,0.00138
ENST00000451219.1.p1,True,0.99874
ENST00000432360.2.p1,True,0.55222
ENST00000249075.4.p1,False,0.00096
ENST00000249075.4.p2,True,0.99747
ENST00000249075.4.p3,False,0.05034
ENST00000403987.3.p1,False,0.01716
ENST00000608354.1.p1,False,0.28618
ENST00000608354.1.p2,False,0.04997
ENST00000608354.1.p3,False,0.15759
ENST00000215781.3.p1,True,0.99269
ENST00000215781.3.p2,True,0.994
ENST00000403389.1.p1,True,0.99229
ENST00000403463.1.p1,True,0.96421
ENST00000623328.1.p1,False,0.00979
ENST00000623328.1.p2,False,0.2972
ENST00000407689.8.p1,True,0.96241
ENST00000407689.8.p2,True,0.96217
ENST00000404953.7.p1,True,0.96387
ENST00000404953.7.p2,True,0.97318
ENST00000434291.5.p1,True,0.91637
ENST00000434291.5.p2,True,0.90978
ENST00000215790.12.p1,True,0.97751
ENST00000215790.12.p2,True,0.97616
ENST00000215790.12.p3,False,0.00061
ENST00000403477.7.p1,False,0.00089
ENST00000403477.7.p2,True,0.97356
ENST00000403477.7.p3,True,0.97308
ENST00000403362.5.p1,True,0.95885
ENST00000215793.13.p1,True,0.99876
ENST00000215793.13.p2,False,0.00035
ENST00000215793.13.p3,False,0.00137
ENST00000215793.13.p4,False,0.00481
ENST00000405659.5.p1,False,0.09973
ENST00000405659.5.p2,True,0.98148
ENST00000338306.8.p1,True,0.98148
ENST00000338306.8.p2,False,0.09973
ENST00000338306.8.p3,False,0.00588
ENST00000619645.1.p1,False,0.02318
ENST00000382363.8.p1,False,0.13551
ENST00000382363.8.p2,False,0.126
ENST00000382363.8.p3,True,0.90003
ENST00000382363.8.p4,True,0.92755
ENST00000617837.4.p1,True,0.89432
ENST00000617837.4.p2,True,0.99814
ENST00000617837.4.p3,True,0.9987
ENST00000615189.5.p1,True,0.99865
ENST00000615189.5.p2,True,0.89432
ENST00000405717.7.p1,True,0.99855
ENST00000402592.7.p1,True,0.99907
ENST00000439838.5.p1,True,0.99181
ENST00000439838.5.p2,True,0.99027
ENST00000629597.2.p1,False,0.12218
ENST00000266263.10.p1,True,0.98843
ENST00000266263.10.p2,True,0.98527
ENST00000355143.8.p1,True,0.99154
ENST00000355143.8.p2,True,0.99435
ENST00000407550.3.p1,True,0.99471
ENST00000407550.3.p2,True,0.99343
ENST00000607893.2.p1,False,0.0005
ENST00000426397.1.p1,False,0.01173
ENST00000403066.5.p1,True,0.99532
ENST00000215812.9.p1,True,0.53261
ENST00000215812.9.p2,True,0.99852
ENST00000215812.9.p3,True,0.99827
ENST00000540910.5.p1,True,0.53261
ENST00000540910.5.p2,True,0.99777
ENST00000401751.5.p1,True,0.99745
ENST00000402286.5.p1,True,0.99777
ENST00000610936.4.p1,False,0.25871
ENST00000610737.1.p1,False,0.11228
ENST00000610737.1.p2,False,0.15864
ENST00000255858.12.p1,True,0.9978
ENST00000255858.12.p2,True,0.99732
ENST00000381982.3.p1,True,0.9979
ENST00000381982.3.p2,True,0.99748
ENST00000402034.6.p1,True,0.9979
ENST00000402034.6.p2,False,0.22661
