isoform	chrom	strand	junction_number	genomic_start_coord	genomic_end_coord	transcript_coord	junction_category	start_site_category	end_site_category	diff_to_Ref_start_site	diff_to_Ref_end_site	bite_junction	splice_site	canonical	RTS_junction	indel_near_junct	phyloP_start	phyloP_end	sample_with_cov	total_coverage	chr13_SR_support.star.SJ.out
PB.3198.1	13	+	junction_27	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.1	13	+	junction_28	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3198.2	13	+	junction_1	75636727	75727028	?????	novel	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	5	5
PB.3198.2	13	+	junction_2	75727099	75760931	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	44	44
PB.3198.2	13	+	junction_3	75761039	75795400	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.2	13	+	junction_4	75795432	75796635	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	44	44
PB.3198.2	13	+	junction_5	75796750	75800683	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.2	13	+	junction_6	75800883	75804288	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3198.2	13	+	junction_7	75804542	75809153	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	55	55
PB.3198.2	13	+	junction_8	75809184	75817160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.2	13	+	junction_9	75817279	75819392	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	102	102
PB.3198.2	13	+	junction_10	75819536	75821176	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	68	68
PB.3198.2	13	+	junction_11	75821610	75823564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3198.2	13	+	junction_12	75823874	75833050	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	47	47
PB.3198.2	13	+	junction_13	75833166	75834225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	52	52
PB.3198.2	13	+	junction_14	75834388	75835232	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3198.2	13	+	junction_15	75835340	75836396	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3198.2	13	+	junction_16	75836458	75838139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3198.2	13	+	junction_17	75838197	75840084	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	31	31
PB.3198.2	13	+	junction_18	75840111	75840390	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.2	13	+	junction_19	75840496	75841108	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	77	77
PB.3198.2	13	+	junction_20	75841202	75841627	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	119	119
PB.3198.2	13	+	junction_21	75841984	75842850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	120	120
PB.3198.2	13	+	junction_22	75842917	75845326	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	87	87
PB.3198.2	13	+	junction_23	75845380	75849078	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	88	88
PB.3198.2	13	+	junction_24	75849293	75853091	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	95	95
PB.3198.2	13	+	junction_25	75853389	75855259	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3198.2	13	+	junction_26	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.2	13	+	junction_27	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3198.3	13	+	junction_1	75760430	75760931	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	1	1
PB.3198.3	13	+	junction_2	75761039	75795400	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.3	13	+	junction_3	75795432	75796635	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	44	44
PB.3198.3	13	+	junction_4	75796750	75800683	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.3	13	+	junction_5	75800883	75804288	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3198.3	13	+	junction_6	75804542	75809153	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	55	55
PB.3198.3	13	+	junction_7	75809184	75817160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.3	13	+	junction_8	75817279	75819392	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	102	102
PB.3198.3	13	+	junction_9	75819536	75821176	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	68	68
PB.3198.3	13	+	junction_10	75821610	75823564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3198.3	13	+	junction_11	75823874	75833050	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	47	47
PB.3198.3	13	+	junction_12	75833166	75834225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	52	52
PB.3198.3	13	+	junction_13	75834388	75835232	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3198.3	13	+	junction_14	75835340	75836396	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3198.3	13	+	junction_15	75836458	75838139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3198.3	13	+	junction_16	75838197	75840084	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	31	31
PB.3198.3	13	+	junction_17	75840111	75840390	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.3	13	+	junction_18	75840496	75841108	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	77	77
PB.3198.3	13	+	junction_19	75841202	75841627	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	119	119
PB.3198.3	13	+	junction_20	75841984	75842850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	120	120
PB.3198.3	13	+	junction_21	75842917	75845326	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	87	87
PB.3198.3	13	+	junction_22	75845380	75849078	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	88	88
PB.3198.3	13	+	junction_23	75849293	75853091	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	95	95
PB.3198.3	13	+	junction_24	75853389	75855259	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3198.3	13	+	junction_25	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.3	13	+	junction_26	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3198.4	13	+	junction_1	75760666	75760931	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	1	1
PB.3198.4	13	+	junction_2	75761039	75795400	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.4	13	+	junction_3	75795432	75796635	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	44	44
PB.3198.4	13	+	junction_4	75796750	75800683	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.4	13	+	junction_5	75800883	75804288	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3198.4	13	+	junction_6	75804542	75809153	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	55	55
PB.3198.4	13	+	junction_7	75809184	75817160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.4	13	+	junction_8	75817279	75819392	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	102	102
PB.3198.4	13	+	junction_9	75819536	75821176	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	68	68
PB.3198.4	13	+	junction_10	75821610	75823564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3198.4	13	+	junction_11	75823874	75833050	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	47	47
PB.3198.4	13	+	junction_12	75833166	75834225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	52	52
PB.3198.4	13	+	junction_13	75834388	75835232	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3198.4	13	+	junction_14	75835340	75836396	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3198.4	13	+	junction_15	75836458	75838139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3198.4	13	+	junction_16	75838197	75840084	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	31	31
PB.3198.4	13	+	junction_17	75840111	75840390	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.4	13	+	junction_18	75840496	75841108	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	77	77
PB.3198.4	13	+	junction_19	75841202	75841627	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	119	119
PB.3198.4	13	+	junction_20	75841984	75842850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	120	120
PB.3198.4	13	+	junction_21	75842917	75845326	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	87	87
PB.3198.4	13	+	junction_22	75845380	75849078	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	88	88
PB.3198.4	13	+	junction_23	75849293	75853091	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	95	95
PB.3198.4	13	+	junction_24	75853389	75855259	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3198.4	13	+	junction_25	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.4	13	+	junction_26	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3198.5	13	+	junction_1	75761039	75795400	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.5	13	+	junction_2	75795432	75796635	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	44	44
PB.3198.5	13	+	junction_3	75796750	75800683	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.5	13	+	junction_4	75800883	75804288	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3198.5	13	+	junction_5	75804542	75809153	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	55	55
PB.3198.5	13	+	junction_6	75809184	75817160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	64	64
PB.3198.5	13	+	junction_7	75817279	75819392	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	102	102
PB.3198.5	13	+	junction_8	75819536	75821176	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	68	68
PB.3198.5	13	+	junction_9	75821610	75823564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3198.5	13	+	junction_10	75823874	75833050	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	47	47
PB.3198.5	13	+	junction_11	75833166	75834225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	52	52
PB.3198.5	13	+	junction_12	75834388	75835232	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3198.5	13	+	junction_13	75835340	75836396	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3198.5	13	+	junction_14	75836458	75838139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3198.5	13	+	junction_15	75838197	75840084	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	31	31
PB.3198.5	13	+	junction_16	75840111	75840390	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.5	13	+	junction_17	75840496	75841108	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	77	77
PB.3198.5	13	+	junction_18	75841202	75841627	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	119	119
PB.3198.5	13	+	junction_19	75841984	75842850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	120	120
PB.3198.5	13	+	junction_20	75842917	75845326	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	87	87
PB.3198.5	13	+	junction_21	75845380	75849078	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	88	88
PB.3198.5	13	+	junction_22	75849293	75853091	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	95	95
PB.3198.5	13	+	junction_23	75853389	75855259	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3198.5	13	+	junction_24	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.5	13	+	junction_25	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3198.6	13	+	junction_1	75800883	75804288	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3198.6	13	+	junction_2	75804542	75817160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	5	5
PB.3198.6	13	+	junction_3	75817279	75819392	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	102	102
PB.3198.6	13	+	junction_4	75819536	75821176	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	68	68
PB.3198.6	13	+	junction_5	75821610	75823564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3198.6	13	+	junction_6	75823874	75833050	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	47	47
PB.3198.6	13	+	junction_7	75833166	75834225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	52	52
PB.3198.6	13	+	junction_8	75834388	75835232	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3198.6	13	+	junction_9	75835340	75836396	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3198.6	13	+	junction_10	75836458	75838139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3198.6	13	+	junction_11	75838197	75840084	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	31	31
PB.3198.6	13	+	junction_12	75840111	75840390	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3198.6	13	+	junction_13	75840496	75841108	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	77	77
PB.3198.6	13	+	junction_14	75841202	75841627	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	119	119
PB.3198.6	13	+	junction_15	75841984	75842850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	120	120
PB.3198.6	13	+	junction_16	75842917	75845326	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	87	87
PB.3198.6	13	+	junction_17	75845380	75849078	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	88	88
PB.3198.6	13	+	junction_18	75849293	75853091	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	95	95
PB.3198.6	13	+	junction_19	75853389	75855259	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3198.6	13	+	junction_20	75855369	75856505	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	96	96
PB.3198.6	13	+	junction_21	75856609	75857920	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3200.1	13	+	junction_1	76992272	76995062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	402	402
PB.3200.1	13	+	junction_2	76995229	76995901	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	343	343
PB.3200.1	13	+	junction_3	76996128	77000457	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	337	337
PB.3200.2	13	+	junction_1	76992272	76995062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	402	402
PB.3200.2	13	+	junction_2	76995229	76995901	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	343	343
PB.3200.2	13	+	junction_3	76996128	77000457	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	337	337
PB.3200.3	13	+	junction_1	76992272	76995062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	402	402
PB.3200.3	13	+	junction_2	76995229	76995901	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	343	343
PB.3200.3	13	+	junction_3	76996128	77000457	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	337	337
PB.3201.1	13	-	junction_1	77002050	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	7	7
PB.3201.1	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.1	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.1	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3201.2	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.2	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.2	13	-	junction_3	77018723	77026826	?????	novel	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	13	13
PB.3201.4	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.4	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.4	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.4	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3201.4	13	-	junction_5	77026946	77027001	?????	novel	novel	novel	-177	-175	TRUE	GTGC	non_canonical	TRUE	FALSE	NA	NA	0	0	0
PB.3201.7	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.7	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.7	13	-	junction_3	77018723	77027100	?????	novel	known	novel	0	-274	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	0	0	0
PB.3201.5	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.5	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.5	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.5	13	-	junction_4	77021862	77027011	?????	novel	known	novel	0	-185	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	9	9
PB.3201.6	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.6	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.6	13	-	junction_3	77018723	77021656	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	10	10
PB.3201.6	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3201.8	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.8	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.8	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.8	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3201.10	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.10	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.10	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.10	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3201.11	13	-	junction_1	77007789	77015408	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3201.11	13	-	junction_2	77015581	77018599	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3201.11	13	-	junction_3	77018723	77021512	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	139	139
PB.3201.11	13	-	junction_4	77021862	77026826	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	92	92
PB.3202.4	13	-	junction_1	77045494	77050996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	179	179
PB.3202.4	13	-	junction_2	77051163	77051810	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3202.4	13	-	junction_3	77051919	77055557	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3202.4	13	-	junction_4	77055768	77056985	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3202.4	13	-	junction_5	77057094	77058217	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	122	122
PB.3202.4	13	-	junction_6	77058407	77059522	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	128	128
PB.3202.4	13	-	junction_7	77059627	77061168	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	130	130
PB.3202.4	13	-	junction_8	77061302	77061661	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	130	130
PB.3202.4	13	-	junction_9	77061791	77062595	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	180	180
PB.3202.4	13	-	junction_10	77062698	77064614	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	190	190
PB.3202.4	13	-	junction_11	77064735	77065991	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	140	140
PB.3202.4	13	-	junction_12	77066089	77067580	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	136	136
PB.3202.4	13	-	junction_13	77067865	77068564	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	113	113
PB.3202.4	13	-	junction_14	77068832	77070630	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	153	153
PB.3202.4	13	-	junction_15	77070712	77076750	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
