rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.137351.2	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.137351.2	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.2	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.2	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.137351.2	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.1	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.1	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.1	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.1	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.143863.1	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.2	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.2	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.2	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.2	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.143863.2	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.2	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.4	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.137351.4	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.4	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.137351.4	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.137351.4	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.4	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.157461.1	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.157461.1	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.157461.1	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.157461.1	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.157461.1	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.143863.4	PB.150544.1	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.143863.4	ENST00000326132.11	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.150544.1
PB.143863.4	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.150544.1
PB.143863.4	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.143863.4	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.150544.1
PB.143863.4	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.164570.1	PB.143863.3	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143863.3
PB.164570.1	ENST00000326132.11	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.143863.3
PB.164570.1	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.143863.3
PB.164570.1	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143863.3
PB.164570.1	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143863.3
PB.164570.1	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143863.3
PB.130877.6	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.130877.6	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.130877.6	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.130877.6	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.130877.6	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.130877.6	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.5	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.5	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.5	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.143863.5	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.5	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.5	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.5	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.137351.5	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.137351.5	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.5	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.137351.5	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.137351.5	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.130877.7	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.130877.7	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.130877.7	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.130877.7	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.130877.7	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.130877.7	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.6	ENST00000326132.11	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.6	ENST00000426256.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000326132.11
PB.143863.6	PB.143863.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.6	PB.150544.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.143863.6	ENST00000266252.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000326132.11
PB.143863.6	PB.157461.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000326132.11
PB.45434.1	PB.150544.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.45434.1	ENST00000266252.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.150544.1
PB.45434.1	PB.157461.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.45434.1	ENST00000426256.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.150544.1
PB.45434.1	ENST00000326132.11	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.150544.1
PB.45434.1	PB.143863.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.150544.1
PB.60645.1	ENST00000331728.9	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000331728.9
PB.60645.1	PB.23043.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000331728.9
PB.60645.1	PB.88807.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000331728.9
PB.68256.1	ENST00000215912.10	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000215912.10
PB.68256.1	ENST00000441972.5	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000215912.10
PB.68256.1	PB.164572.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10
PB.68256.1	PB.23044.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10
PB.45436.1	ENST00000215912.10	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000215912.10
PB.45436.1	PB.164572.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10
PB.45436.1	ENST00000441972.5	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000215912.10
PB.45436.1	PB.23044.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10
PB.143864.1	ENST00000441972.5	0	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000215912.10,PB.23044.1,PB.164572.1
PB.143864.1	ENST00000215912.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000215912.10,PB.23044.1,PB.164572.1
PB.143864.1	PB.23044.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10,PB.23044.1,PB.164572.1
PB.143864.1	PB.164572.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000215912.10,PB.23044.1,PB.164572.1
PB.150546.1	ENST00000351933.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.1	PB.130879.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000351933.8
PB.150546.1	ENST00000266269.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.1	ENST00000405309.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.1	PB.164573.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000351933.8
PB.130879.1	ENST00000405309.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000405309.7
PB.130879.1	PB.130879.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000405309.7
PB.130879.1	ENST00000266269.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000405309.7
PB.130879.1	ENST00000351933.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000405309.7
PB.137353.3	ENST00000351933.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.137353.3	ENST00000266269.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.137353.3	PB.130879.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000351933.8
PB.137353.3	ENST00000405309.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.103745.1	PB.130879.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.130879.2
PB.103745.1	PB.164573.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.130879.2
PB.103745.1	PB.45437.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.130879.2
PB.103745.1	ENST00000266269.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.130879.2
PB.103745.1	ENST00000405309.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.130879.2
PB.103745.1	ENST00000351933.8	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.130879.2
PB.150546.2	ENST00000351933.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.2	PB.130879.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000351933.8
PB.150546.2	ENST00000266269.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.2	ENST00000405309.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000351933.8
PB.150546.2	PB.164573.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000351933.8
PB.23045.2	PB.164573.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.164573.2
PB.23045.2	ENST00000215919.3	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.164573.2
PB.118933.1	PB.96142.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.96142.1
PB.118933.1	PB.103746.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.96142.1
PB.118933.1	ENST00000331457.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.96142.1
PB.118933.1	PB.83164.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.96142.1
PB.118933.1	PB.60647.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.96142.1
PB.118933.1	PB.60647.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.96142.1
PB.137354.1	ENST00000330125.10	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.137354.1	PB.8683.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.137354.1	PB.124802.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.137354.1	PB.124802.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.137354.1	ENST00000397525.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.137354.1	PB.124802.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.164574.1	ENST00000330125.10	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.164574.1	PB.8683.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.164574.1	PB.124802.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.164574.1	PB.124802.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.164574.1	ENST00000397525.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.164574.1	PB.124802.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	ENST00000330125.10	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000330125.10
PB.68258.1	PB.124802.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	PB.8683.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	PB.124802.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.68258.1	ENST00000397523.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000330125.10
PB.68258.1	PB.124802.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000330125.10
PB.137355.1	PB.88808.3	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.1	PB.88808.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.1	ENST00000400288.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.3
PB.137355.1	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.3
PB.137355.1	PB.88808.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.1	PB.88808.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.124803.1	ENST00000540643.5	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.5	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.124803.1	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.124803.1	PB.88808.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	ENST00000540643.5	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.1	PB.88808.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000540643.5
PB.143865.2	PB.88808.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.143865.2	PB.88808.4	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.143865.2	PB.88808.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.143865.2	ENST00000400288.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.2
PB.143865.2	ENST00000540643.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.2
PB.143865.2	PB.88808.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.52962.1	PB.88808.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.52962.1	PB.88808.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.52962.1	ENST00000432498.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88808.2
PB.52962.1	PB.88808.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.52962.1	PB.88808.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88808.2
PB.52962.1	ENST00000540643.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88808.2
PB.137355.2	PB.88808.3	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.2	ENST00000400288.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.3
PB.137355.2	PB.88808.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.2	PB.88808.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.2	PB.88808.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.3
PB.137355.2	ENST00000432498.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.3
PB.130881.2	PB.88808.1	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.130881.2	ENST00000540643.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.130881.2	PB.88808.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.130881.2	ENST00000400289.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.130881.2	PB.88808.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.88808.1
PB.130881.2	ENST00000432498.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.88808.1
PB.118936.1	NA	4	NA	incomplete-splice_match	not_rescued	artifact_by_rules	unknown	unknown
PB.68259.1	ENST00000382151.6	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.68259.1	ENST00000266095.9	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.68259.1	ENST00000397500.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.37890.1	ENST00000266095.9	0	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.37890.1	ENST00000382151.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.37890.1	ENST00000397500.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.143866.4	ENST00000266095.9	0	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.143866.4	ENST00000382151.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.143866.4	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.150548.5	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.150548.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.150548.5	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.15747.2	ENST00000382151.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.15747.2	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.15747.2	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.30439.1	ENST00000266095.9	0	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.30439.1	ENST00000382151.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.30439.1	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6,ENST00000397500.5
PB.157465.5	ENST00000382151.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.157465.5	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.157465.5	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.150548.4	ENST00000382151.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.150548.4	ENST00000266095.9	256	Artifact	novel_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.150548.4	ENST00000397500.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.5	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.143866.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.15747.5	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.15747.5	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.15747.5	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.157465.2	ENST00000382151.6	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
PB.157465.2	ENST00000266095.9	256	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	reference_transcript	ENST00000382151.6
PB.157465.2	ENST00000397500.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000382151.6
