target_id	length	eff_length	est_counts	tpm
PB.68236.1	1429	1261.5	3.86607	76.1842
PB.52937.2	1705	1537.5	10.7934	174.512
PB.68236.2	1445	1277.5	0	0
PB.60632.1	1623	1455.5	0	0
PB.37871.2	2042	1874.5	18.4061	244.095
PB.30414.1	1976	1808.5	0	0
PB.45415.1	1763	1595.5	16.8528	262.578
PB.60632.2	1525	1357.5	0	0
PB.37871.3	1950	1782.5	2.81175	39.213
PB.68236.3	1448	1280.5	0	0
PB.164554.1	2368	2200.5	6.07548	68.6343
PB.111591.1	496	328.501	0	0
PB.37871.4	1911	1743.5	0	0
PB.45415.2	1812	1644.5	0	0
PB.164554.2	2436	2268.5	4.02369	44.0928
PB.68236.4	1427	1259.5	0	0
PB.60632.3	1520	1352.5	3.54332	65.126
PB.103729.1	687	519.501	14.6686	701.914
PB.96123.1	945	777.501	4.88017	156.033
PB.103730.1	655	487.501	0	0
PB.157436.1	2639	2471.5	14.1949	142.776
PB.96123.2	1081	913.501	5.79995	157.833
PB.96123.3	781	613.501	0	0
PB.96123.4	908	740.501	10.2263	343.301
PB.111592.1	492	324.501	4.366	334.465
PB.137335.1	3000	2832.5	0	0
PB.124783.1	3706	3538.5	153.24	1076.55
PB.137335.2	3017	2849.5	9.83923	85.837
PB.45416.1	1815	1647.5	22.1308	333.929
PB.37872.1	2930	2762.5	8.91879e-06	8.02575e-05
PB.68237.1	1452	1284.5	145.973	2825.01
PB.52939.2	1619	1451.5	122.884	2104.55
PB.52939.1	1725	1557.5	15.4741	246.979
PB.150522.2	2695	2527.5	2.14584e-06	2.11051e-05
PB.143844.1	3013	2845.5	18.3641	160.433
PB.103731.1	720	552.501	5.5742	250.803
PB.52939.3	1721	1553.5	0	0
PB.45417.1	1836	1668.5	284.643	4240.88
PB.88795.1	3823	3655.5	63.7928	433.818
PB.45417.2	1748	1580.5	17.0349	267.934
PB.103732.1	656	488.501	7.66698	390.159
PB.143845.1	2858	2690.5	19.0123	175.665
PB.111594.1	450	282.501	2	175.992
PB.124784.1	3498	3330.5	8.19501	61.1677
PB.111594.2	519	351.501	2	141.444
PB.75718.1	1186	1018.5	0	0
PB.150523.1	2801	2633.5	10.6984	100.988
PB.88796.1	3931	3763.5	9.09333	60.0638
PB.103733.1	620	452.501	1.45523	79.9454
PB.164556.1	2556	2388.5	39.4991	411.097
PB.157438.1	2603	2435.5	0	0
PB.8669.1	4373	4205.5	48.1642	284.701
PB.157439.1	2608	2440.5	0	0
PB.111595.1	449	281.501	5.93305	523.939
PB.137336.1	3019	2851.5	34.2814	298.86
PB.15722.1	2340	2172.5	23	263.178
PB.150525.1	2682	2514.5	2.00402	19.8122
PB.83153.1	1136	968.501	2	51.3348
PB.30417.1	2096	1928.5	6	77.3417
PB.30417.2	1997	1829.5	0	0
PB.45419.1	1788	1620.5	0.0110493	0.169499
PB.137337.1	3148	2980.5	0	0
PB.60634.1	1644	1476.5	32.4078	545.63
PB.45419.2	1790	1622.5	0	0
PB.68238.1	1393	1225.5	0	0
PB.52941.2	1707	1539.5	3.48087	56.207
PB.45419.3	1776	1608.5	1.85544	28.6752
PB.103734.1	638	470.501	1.72733	91.2635
PB.150526.1	2825	2657.5	7.19452e-06	6.72993e-05
PB.137337.3	3182	3014.5	19.1759	158.133
PB.130865.1	3253	3085.5	0	0
PB.60634.2	1573	1405.5	0	0
PB.157441.1	2557	2389.5	19.0605	198.294
PB.157441.2	2546	2378.5	16.792	175.502
PB.3827.1	5727	5559.5	0.393307	1.75864
PB.23029.1	2112	1944.5	0	0
PB.164557.1	2410	2242.5	81.6005	904.57
PB.3827.2	5176	5008.5	0	0
PB.3827.3	6644	6476.5	105.429	404.671
PB.37875.1	1878	1710.5	45.5203	661.552
PB.37875.2	1989	1821.5	24.112	329.068
PB.75719.1	1298	1130.5	0	0
PB.164557.2	2473	2305.5	10.5634	113.899
PB.23029.4	2160	1992.5	0.000754864	0.00941786
PB.15723.4	2336	2168.5	0	0
PB.30418.2	2169	2001.5	4.08467e-08	5.07322e-07
PB.30418.3	2064	1896.5	14.2462	186.737
PB.30418.4	2079	1911.5	7.33119e-08	9.53415e-07
PB.3827.4	6020	5852.5	124.184	527.48
PB.3827.5	5184	5016.5	0	0
PB.164557.3	2417	2249.5	33.7402	372.858
PB.3827.6	5127	4959.5	0	0
PB.15723.8	2321	2153.5	0	0
PB.23029.6	2113	1945.5	118.005	1507.83
PB.157442.3	2512	2344.5	0	0
PB.30418.5	2002	1834.5	41.9964	569.085
PB.157442.4	2555	2387.5	0	0
PB.3827.7	5275	5107.5	0	0
PB.164557.5	2368	2200.5	4.88921	55.2331
PB.30418.6	2063	1895.5	0	0
PB.37875.3	1982	1814.5	0	0
PB.37875.4	1954	1786.5	0	0
PB.45420.1	1846	1678.5	0	0
PB.52942.1	1696	1528.5	0.0642543	1.04501
PB.75719.2	1349	1181.5	0	0
PB.157442.5	2588	2420.5	42.398	435.434
PB.60635.1	1705	1537.5	2.4029	38.851
PB.45420.2	1760	1592.5	13.4543	210.021
PB.83154.1	1067	899.501	0	0
PB.96126.1	954	786.501	0	0
PB.103735.1	883	715.501	0	0
PB.111596.1	636	468.501	0	0
PB.118921.2	334	168.916	0	0
PB.164558.1	2434	2266.5	0	0
PB.157443.1	2527	2359.5	0	0
PB.45421.1	1816	1648.5	3.89332	58.7101
PB.164558.2	2402	2234.5	0	0
PB.130866.1	3232	3064.5	0	0
PB.15724.1	2353	2185.5	0	0
PB.30419.1	2060	1892.5	0	0
PB.37876.1	1973	1805.5	0	0
PB.164558.3	2441	2273.5	0	0
PB.137339.1	2948	2780.5	0	0
PB.157443.2	2485	2317.5	0	0
PB.30419.2	2052	1884.5	0	0
PB.45421.2	1832	1664.5	0	0
PB.164558.4	2374	2206.5	0	0
PB.130866.2	3408	3240.5	2.86693	21.9931
PB.30419.3	2011	1843.5	0	0
PB.157443.3	2530	2362.5	4.64147	48.8389
PB.52943.1	1702	1534.5	10.5983	171.692
PB.68240.1	1476	1308.5	0	0
PB.88800.1	4096	3928.5	0	0
PB.3828.1	5749	5581.5	52.1908	232.448
PB.88800.3	4096	3928.5	88.5103	560.079
PB.111597.1	529	361.501	0	0
PB.30420.1	2041	1873.5	0	0
PB.150527.1	2725	2557.5	0	0
PB.143849.1	2954	2786.5	8.64191	77.0962
PB.88800.4	3850	3682.5	14.2041	95.8852
PB.75720.1	1175	1007.5	0	0
PB.68241.2	1404	1236.5	9.23135	185.589
PB.60636.2	1541	1373.5	0	0
PB.52944.1	1677	1509.5	0	0
PB.37877.1	1877	1709.5	0	0
PB.23030.1	2151	1983.5	0	0
PB.15725.1	2335	2167.5	0	0
PB.157444.1	2609	2441.5	0	0
PB.150527.2	2719	2551.5	0	0
PB.137340.2	3174	3006.5	0	0
PB.130867.3	3333	3165.5	0	0
PB.130867.2	3420	3252.5	0	0
PB.124787.2	3687	3519.5	0	0
PB.8671.2	4578	4410.5	52.2858	294.699
PB.88800.6	3875	3707.5	0.0004483	0.00300587
PB.88800.7	3780	3612.5	0	0
PB.88800.5	4008	3840.5	0	0
PB.143849.2	2916	2748.5	0	0
PB.124787.3	3551	3383.5	0	0
PB.130867.5	3370	3202.5	33.3103	258.566
PB.3828.2	5123	4955.5	7.66888	38.4704
PB.52945.1	1714	1546.5	6.30692	101.379
PB.157445.1	2571	2403.5	4.64912	48.0849
PB.8672.1	4614	4446.5	10.1214	56.5854
PB.124788.2	3612	3444.5	0	0
PB.143850.1	2885	2717.5	22	201.25
PB.118923.1	355	189.213	0	0
PB.111598.1	410	242.54	5.31942	545.209
PB.164559.1	2450	2282.5	3.18562	34.6949
PB.164559.2	2443	2275.5	59.9664	655.109
PB.150528.1	2662	2494.5	0	0
PB.137341.1	3002	2834.5	8.79434	77.1274
PB.157446.2	2513	2345.5	0	0
PB.103737.1	762	594.501	0	0
PB.164559.3	2371	2203.5	36.9333	416.666
PB.118924.1	346	180.457	0	0
PB.96128.1	927	759.501	5.38468e-07	1.76244e-05
PB.75721.1	1251	1083.5	0	0
PB.68242.1	1452	1284.5	0	0
PB.30421.1	2011	1843.5	0	0
PB.164559.5	2416	2248.5	0	0
PB.164559.4	2416	2248.5	2.19974	24.3198
PB.137341.2	3150	2982.5	2.95971	24.669
PB.3829.1	5453	5285.5	13.2058	62.1098
PB.150528.2	2743	2575.5	0	0
PB.143851.1	2871	2703.5	12.7626	117.353
PB.75722.1	1252	1084.5	18.4008	421.784
PB.96129.1	879	711.501	0	0
PB.60637.1	1571	1403.5	10.8136	191.531
PB.68243.1	1395	1227.5	0	0
PB.45423.1	1753	1585.5	63.1456	990.054
PB.30422.3	1952	1784.5	0	0
PB.30422.1	2073	1905.5	8.72461	113.82
PB.164560.1	2364	2196.5	0	0
PB.30422.2	2022	1854.5	83.9899	1125.85
PB.37878.2	2004	1836.5	12.2921	166.386
PB.37878.3	1916	1748.5	16.3516	232.476
PB.45424.1	1798	1630.5	6.7025	102.188
PB.30423.1	2048	1880.5	17.2719	228.323
PB.157447.1	2570	2402.5	83.66	865.638
PB.164561.1	2522	2354.5	3.91011	41.2831
PB.15728.1	2332	2164.5	0	0
PB.15728.2	2295	2127.5	0	0
PB.3830.3	5920	5752.5	22.3537	96.5996
PB.15728.4	2316	2148.5	0	0
PB.157447.2	2570	2402.5	0	0
PB.3830.4	5811	5643.5	156.373	688.805
PB.130868.1	3437	3269.5	6.83271	51.951
PB.157447.3	2641	2473.5	5.12419	51.4986
PB.45425.1	1770	1602.5	25.3683	393.527
PB.111601.1	396	228.615	0	0
PB.83155.2	1002	834.501	7.83858	233.503
PB.83155.3	993	825.501	0	0
PB.83155.1	1046	878.501	0	0
PB.83155.4	866	698.501	18.1614	646.346
PB.111602.1	450	282.501	70.2684	6183.34
PB.157449.1	2575	2407.5	7.49316	77.3714
PB.111602.2	485	317.501	19.144	1498.89
PB.143852.1	2873	2705.5	22.9879	211.22
PB.143852.3	2783	2615.5	0	0
PB.143852.2	2910	2742.5	0	0
PB.15730.1	2337	2169.5	0	0
PB.150530.4	2751	2583.5	7.98528e-05	0.000768358
PB.157450.2	2512	2344.5	0	0
PB.150530.2	2684	2516.5	5.33831e-08	5.27338e-07
PB.150530.3	2747	2579.5	0	0
PB.157450.1	2624	2456.5	0	0
PB.143852.4	2922	2754.5	0	0
PB.150530.5	2711	2543.5	0	0
PB.143852.6	2849	2681.5	5.09724	47.2541
PB.143852.5	2974	2806.5	0	0
PB.111603.1	559	391.501	3.02111	191.83
PB.103739.1	727	559.501	0	0
PB.68246.1	1469	1301.5	0	0
PB.30425.1	2079	1911.5	0	0
PB.157450.3	2516	2348.5	29.1431	308.48
PB.137343.2	3027	2859.5	8.09175	70.3452
PB.137343.1	3010	2842.5	0	0
PB.150530.7	2712	2544.5	0	0
PB.150530.6	2793	2625.5	0	0
PB.68246.2	1395	1227.5	5.27477	106.823
PB.45426.1	1783	1615.5	0	0
PB.143852.7	2822	2654.5	0	0
PB.150530.8	2773	2605.5	8.38402	79.9914
PB.137343.3	3024	2856.5	8.18283	71.2117
PB.96132.1	757	589.501	2.39453	100.976
PB.130869.1	3319	3151.5	13.929	109.871
PB.8673.1	4181	4013.5	0	0
PB.164562.1	2494	2326.5	0	0
PB.3831.1	6026	5858.5	60.6413	257.315
PB.3831.3	5912	5744.5	0.615462	2.66337
PB.3831.4	5884	5716.5	8.27097	35.9673
PB.3831.5	5878	5710.5	34.3125	149.369
PB.164562.2	2380	2212.5	3.93264	44.1859
PB.30426.1	2059	1891.5	4	52.5697
PB.143853.1	2905	2737.5	12.8457	116.65
PB.30427.1	2079	1911.5	7.78751	101.276
PB.88801.1	4128	3960.5	42.4587	266.501
PB.111604.1	549	381.501	0	0
PB.157451.2	2511	2343.5	0	0
PB.88801.4	3918	3750.5	5.94599e-08	3.9411e-07
PB.124791.2	3732	3564.5	19.6905	137.322
PB.157451.1	2560	2392.5	0	0
PB.88801.2	4165	3997.5	37.8507	235.379
PB.8674.2	4601	4433.5	0	0
PB.164563.1	2463	2295.5	5.11893	55.435
PB.52947.1	1528	1360.5	0	0
PB.68247.1	1406	1238.5	0	0
PB.52947.2	1709	1541.5	0	0
PB.68247.2	1454	1286.5	8	154.583
PB.23034.1	2231	2063.5	0	0
PB.111605.1	443	275.501	0	0
PB.45427.1	1764	1596.5	11.9358	185.851
PB.37881.1	1980	1812.5	6.16643e-07	8.45742e-06
PB.150532.1	2765	2597.5	11.729	112.25
PB.164564.1	2436	2268.5	0	0
PB.45427.2	1867	1699.5	10.3353	151.176
PB.164564.2	2475	2307.5	5	53.8655
PB.96133.1	907	739.501	5.38239	180.933
PB.150534.1	2729	2561.5	22.9051	222.29
PB.143855.1	2917	2749.5	0.0184043	0.166398
PB.137344.2	3382	3214.5	153.014	1183.31
PB.68249.2	1410	1242.5	0	0
PB.60641.1	1570	1402.5	0	0
PB.52948.1	1710	1542.5	0	0
PB.30430.2	2040	1872.5	0.248726	3.30203
PB.130871.3	3418	3250.5	9.44922	72.265
PB.150534.3	2735	2567.5	0.0183282	0.177456
PB.164565.2	2476	2308.5	3.9855	42.9175
PB.83157.2	1091	923.501	0	0
PB.45428.2	1902	1734.5	0	0
PB.23035.3	2141	1973.5	40.2674	507.222
PB.130871.4	3387	3219.5	22.3408	172.501
PB.103740.1	613	445.501	2.23733	124.843
PB.111606.1	503	335.501	0	0
PB.124792.2	3605	3437.5	6.79379	49.1305
PB.137344.4	3151	2983.5	0	0
PB.52950.1	1705	1537.5	1	16.1684
PB.150533.1	2793	2625.5	3.53483	33.4687
PB.83158.1	1107	939.501	3.46517	91.6874
PB.143856.1	2805	2637.5	10.5541	99.4746
PB.111607.1	394	226.689	3.16938	347.557
PB.52951.1	1747	1579.5	31	487.892
PB.68251.1	1448	1280.5	0	0
PB.45429.1	1767	1599.5	2.65944	41.3322
PB.157453.1	2496	2328.5	6.17105	65.8817
PB.143857.1	2796	2628.5	8.78003	83.0367
PB.150535.2	2747	2579.5	8.52295	82.1365
PB.143857.2	2902	2734.5	12.4054	112.776
PB.150536.1	2682	2514.5	16.0498	158.672
PB.88803.1	3971	3803.5	18.2919	119.552
PB.60642.1	1490	1322.5	4.53689	85.2795
PB.96135.1	933	765.501	0	0
PB.83159.1	1095	927.501	10.5439	282.599
PB.83159.2	1094	926.501	0	0
PB.75725.2	1132	964.501	29.914	770.999
PB.130872.1	3273	3105.5	3.00519	24.0559
PB.75725.3	1168	1000.5	0	0
PB.83159.3	1099	931.501	0	0
PB.96135.2	960	792.501	0	0
PB.52952.1	1690	1522.5	0.329056	5.37272
PB.157454.1	2568	2400.5	2.73406	28.3131
PB.45430.1	1743	1575.5	7.25955e-05	0.00114544
PB.52953.1	1729	1561.5	0.676645	10.7721
PB.124795.1	3515	3347.5	9.26505	68.8033
PB.150537.2	2699	2531.5	0	0
PB.37883.1	1911	1743.5	0	0
PB.23036.1	2174	2006.5	0	0
PB.15734.1	2256	2088.5	0	0
PB.111608.1	476	308.501	0	0
PB.45431.1	1820	1652.5	0	0
PB.37883.2	1943	1775.5	2.02205e-07	2.83109e-06
PB.164566.3	2367	2199.5	0	0
PB.23036.2	2199	2031.5	0	0
PB.157455.1	2562	2394.5	13.6062	141.255
PB.164566.2	2383	2215.5	0	0
PB.52954.1	1684	1516.5	16.5939	272.012
PB.103741.1	694	526.501	0	0
PB.75726.2	1310	1142.5	37.4107	813.994
PB.60643.1	1626	1458.5	0	0
PB.23036.3	2174	2006.5	0.00989186	0.122552
PB.150537.3	2700	2532.5	0	0
PB.3833.1	5397	5229.5	0	0
PB.3833.2	4968	4800.5	20.7955	107.687
PB.60643.3	1584	1416.5	0	0
PB.150537.4	2654	2486.5	15.4334	154.296
PB.30431.2	2214	2046.5	92.6694	1125.66
PB.150537.5	2695	2527.5	9.81864	96.57
PB.60643.4	1544	1376.5	7.72062	139.431
PB.37884.1	1896	1728.5	12.8498	184.802
PB.52955.1	1693	1525.5	0	0
PB.60644.1	1572	1404.5	0	0
PB.37884.2	1869	1701.5	35.1502	513.545
PB.118931.1	83	28.5	1	872.243
PB.137345.1	3004	2836.5	6.95221	60.9287
PB.150538.1	2827	2659.5	3.51863	32.8894
PB.157456.1	2541	2373.5	0	0
PB.157456.2	2596	2428.5	3.52917	36.1257
PB.157457.1	2432	2264.5	8.03231	88.1759
PB.157457.3	2541	2373.5	0	0
PB.137346.2	3082	2914.5	8.96769	76.489
PB.157457.2	2620	2452.5	0	0
PB.88804.1	4092	3924.5	0	0
PB.88804.2	4140	3972.5	0	0
PB.88804.3	4081	3913.5	26.5881	168.89
PB.88804.4	3942	3774.5	0	0
PB.130873.1	3335	3167.5	0	0
PB.30432.1	2074	1906.5	0	0
PB.143859.1	2895	2727.5	12.9143	117.703
PB.130873.3	3312	3144.5	0	0
PB.124796.1	3624	3456.5	4.75424	34.1921
PB.124796.3	3570	3402.5	5.04585	36.8653
PB.130873.2	3352	3184.5	0	0
PB.124796.4	3470	3302.5	0	0
PB.137347.1	3115	2947.5	0	0
PB.137347.2	3200	3032.5	0	0
PB.143859.2	2990	2822.5	0	0
PB.150539.1	2708	2540.5	0	0
PB.164567.1	2406	2238.5	0	0
PB.15737.1	2232	2064.5	0	0
PB.23038.1	2134	1966.5	8.69755	109.947
PB.37885.1	1904	1736.5	0	0
PB.52956.1	1665	1497.5	7.0402	116.869
PB.96136.1	875	707.501	0	0
PB.111610.1	485	317.501	1.17467	91.9712
PB.137348.1	3175	3007.5	0.0061335	0.0506973
PB.124797.1	3750	3582.5	26.6315	184.795
PB.88805.1	3854	3686.5	72.1279	486.375
PB.103742.1	577	409.501	0	0
PB.52957.1	1713	1545.5	1.05986	17.0475
PB.23039.1	2162	1994.5	0	0
PB.150540.1	2732	2564.5	0	0
PB.45432.1	1872	1704.5	0	0
PB.164568.1	2365	2197.5	0	0
PB.8681.2	4451	4283.5	97.7264	567.146
PB.150541.1	2722	2554.5	168.59	1640.62
PB.30433.1	2002	1834.5	0	0
PB.88806.1	4114	3946.5	21.5895	135.992
PB.88806.2	3966	3798.5	165.955	1086.07
PB.96137.1	843	675.501	0	0
PB.103743.1	731	563.501	21.1389	932.545
PB.124799.1	3549	3381.5	11.3945	83.7659
PB.124799.2	3521	3353.5	12.5402	92.958
PB.130875.1	3307	3139.5	0.00073109	0.00578885
PB.130875.2	3413	3245.5	0	0
PB.137350.1	3216	3048.5	35.1091	286.296
PB.137350.2	3184	3016.5	0	0
PB.8682.1	4727	4559.5	9.62871e-07	5.24968e-06
PB.143862.1	2839	2671.5	0	0
PB.124799.3	3522	3354.5	2.39074	17.7169
PB.30434.1	2065	1897.5	0	0
PB.143862.2	2899	2731.5	4.52177e-08	4.11518e-07
PB.150543.1	2715	2547.5	2.74648e-05	0.000268006
PB.150543.2	2658	2490.5	0.0374831	0.374137
PB.124799.4	3562	3394.5	0	0
PB.130875.3	3388	3220.5	8.3149	64.1824
PB.130875.5	3295	3127.5	4.52599	35.9748
PB.130875.6	3354	3186.5	0	0
PB.130875.7	3327	3159.5	0	0
PB.137350.3	3177	3009.5	0	0
PB.15740.1	2279	2111.5	0	0
PB.164569.1	2464	2296.5	0	0
PB.130875.4	3383	3215.5	9.55129	73.8407
PB.137350.4	3073	2905.5	9.47683e-08	8.10819e-07
PB.137350.5	3198	3030.5	0	0
PB.137350.6	3153	2985.5	5.67505e-06	4.72536e-05
PB.137350.7	3125	2957.5	0	0
PB.150543.3	2686	2518.5	4.75531e-07	4.69374e-06
PB.130875.8	3333	3165.5	0	0
PB.143862.3	2976	2808.5	0	0
PB.157459.1	2635	2467.5	0	0
PB.23040.1	2165	1997.5	0	0
PB.45433.1	1829	1661.5	0	0
PB.150543.4	2660	2492.5	5.47304	54.5852
PB.75727.1	1213	1045.5	0	0
PB.111611.1	537	369.501	0	0
PB.68254.1	1388	1220.5	2.13316	43.4477
PB.45433.2	1850	1682.5	6.60437	97.5795
PB.103744.1	661	493.501	12.3722	623.222
PB.96139.1	771	603.501	2.62776	108.241
PB.130876.1	3241	3073.5	0	0
PB.130876.2	3356	3188.5	0	0
PB.15741.1	2241	2073.5	0	0
PB.23041.1	2124	1956.5	0	0
PB.124800.1	3538	3370.5	0	0
PB.130876.3	3440	3272.5	6	45.5778
PB.157460.1	2599	2431.5	12	122.684
PB.130877.1	3368	3200.5	17.336	134.652
PB.130877.2	3352	3184.5	0	0
PB.130877.3	3285	3117.5	0	0
PB.130877.4	3376	3208.5	11.5755	89.6846
PB.137351.3	3007	2839.5	18.1968	159.307
PB.137351.2	3107	2939.5	0	0
PB.143863.1	2801	2633.5	0	0
PB.143863.2	2947	2779.5	0.000316918	0.00283441
PB.137351.4	3202	3034.5	0	0
PB.157461.1	2515	2347.5	0	0
PB.143863.3	2982	2814.5	0	0
PB.150544.1	2755	2587.5	0	0
PB.143863.4	2826	2658.5	0	0
PB.164570.1	2509	2341.5	0	0
PB.130877.6	3394	3226.5	0	0
PB.143863.5	2981	2813.5	0	0
PB.137351.5	3071	2903.5	5.732e-06	4.90757e-05
PB.130877.7	3209	3041.5	0	0
PB.143863.6	2940	2772.5	0	0
PB.157461.2	2572	2404.5	48.8914	505.464
PB.45434.1	1759	1591.5	0	0
PB.130878.1	3436	3268.5	0	0
PB.88807.1	3784	3616.5	0	0
PB.130878.2	3268	3100.5	18.8864	151.426
PB.137352.1	3249	3081.5	0	0
PB.130878.3	3296	3128.5	0	0
PB.164571.1	2433	2265.5	17.0323	186.893
PB.124801.3	3538	3370.5	7.76317	57.2568
PB.15743.1	2252	2084.5	10.0779	120.185
PB.150545.2	2793	2625.5	0	0
PB.45435.1	1749	1581.5	2.51647	39.5552
PB.23043.1	2155	1987.5	21.3181	266.639
PB.60645.1	1534	1366.5	5.70802e-08	1.03838e-06
PB.68256.1	1433	1265.5	0	0
PB.45436.1	1808	1640.5	1.48064	22.4365
PB.143864.1	2924	2756.5	9.01053	81.2595
PB.164572.1	2337	2169.5	21.3208	244.302
PB.23044.1	2225	2057.5	0	0
PB.157462.1	2550	2382.5	0	0
PB.15744.1	2319	2151.5	5.19731	60.0508
PB.45437.1	1861	1693.5	0	0
PB.130879.2	3328	3160.5	5.50336	43.2867
PB.150546.1	2798	2630.5	59.3973	561.32
PB.130879.1	3325	3157.5	9.10412	71.6765
PB.137353.3	3045	2877.5	0	0
PB.103745.1	591	423.501	2.81294	165.116
PB.164573.1	2452	2284.5	3.59059	39.0712
PB.150546.2	2680	2512.5	0.000912776	0.00903109
PB.164573.2	2488	2320.5	0	0
PB.23045.2	2146	1978.5	33.5907	422.051
PB.45438.1	2007	1839.5	11.3966	154.012
PB.30437.1	2003	1835.5	16.1728	219.035
PB.60647.1	1509	1341.5	6.95638	128.906
PB.60647.2	1550	1382.5	97.5738	1754.49
PB.75728.1	1200	1032.5	0	0
PB.83164.1	1141	973.501	0.0234805	0.59959
PB.96142.1	771	603.501	25.3311	1043.42
PB.103746.1	710	542.501	4.79857	219.884
PB.118933.1	250	92.2806	7.3167	1971
PB.52961.1	1658	1490.5	0	0
PB.45439.1	1850	1682.5	0	0
PB.150547.1	2725	2557.5	36.2042	351.904
PB.124802.3	3590	3422.5	0	0
PB.124802.4	3571	3403.5	2.0104e-08	1.46838e-07
PB.8683.1	4204	4036.5	10.728	66.0686
PB.124802.5	3760	3592.5	14.1837	98.1468
PB.137354.1	3011	2843.5	14.8671	129.974
PB.103747.1	582	414.501	0	0
PB.164574.1	2410	2242.5	5.01698	55.615
PB.68258.1	1447	1279.5	0	0
PB.118934.1	305	141.207	0	0
PB.37889.2	1939	1771.5	4	56.1307
PB.96143.1	879	711.501	5	174.694
PB.88808.1	3851	3683.5	7.39012	49.8739
PB.137355.1	3097	2929.5	12.5661	106.633
PB.88808.2	4013	3845.5	0	0
PB.88808.3	4058	3890.5	0	0
PB.88808.4	3895	3727.5	0	0
PB.124803.1	3615	3447.5	2.58178	18.6165
PB.143865.1	2883	2715.5	0	0
PB.88808.5	3858	3690.5	0	0
PB.143865.2	2957	2789.5	25.0344	223.097
PB.52962.1	1720	1552.5	0	0
PB.137355.2	3095	2927.5	0.00825291	0.0700797
PB.130881.1	3402	3234.5	3.34209	25.6858
PB.88808.6	3899	3731.5	0	0
PB.130881.2	3273	3105.5	9.0472	72.421
PB.88808.7	3942	3774.5	0	0
PB.164575.1	2387	2219.5	0	0
PB.60648.1	1559	1391.5	11.7435	209.795
PB.83166.1	1121	953.501	0	0
PB.30438.1	1998	1830.5	10.7789	146.382
PB.118935.1	271	110.318	4.45051	1002.88
PB.118936.1	173	35.6144	0	0
PB.68259.1	1403	1235.5	6.22607	125.272
PB.37890.1	1877	1709.5	0	0
PB.143866.4	2850	2682.5	14.5792	135.107
PB.150548.5	2727	2559.5	0	0
PB.15747.2	2291	2123.5	7.01538	82.126
PB.30439.1	2037	1869.5	0	0
PB.157465.5	2458	2290.5	0	0
PB.150548.4	2741	2573.5	0	0
PB.143866.5	2839	2671.5	22.4503	208.905
PB.15747.5	2273	2105.5	0.000173118	0.00204394
PB.157465.2	2572	2404.5	0	0
PB.143866.3	2930	2762.5	0	0
PB.150548.3	2702	2534.5	10.7148	105.093
PB.157465.1	2617	2449.5	0.00239969	0.0243534
PB.23047.2	2098	1930.5	0	0
PB.143866.2	2947	2779.5	0	0
PB.143866.6	2809	2641.5	0.000128185	0.00120633
PB.150548.2	2784	2616.5	2.57275	24.4433
PB.164576.1	2511	2343.5	0	0
PB.150548.1	2763	2595.5	0	0
PB.157465.4	2519	2351.5	10.7427	113.567
PB.15747.4	2230	2062.5	0	0
PB.15747.3	2243	2075.5	0	0
PB.143866.1	3003	2835.5	0.607606	5.3269
PB.23047.1	2193	2025.5	0	0
PB.164576.2	2356	2188.5	0	0
PB.124804.1	3723	3555.5	0.472925	3.30654
PB.124804.2	3533	3365.5	3.39814	25.1
PB.157465.3	2550	2382.5	0	0
PB.150548.6	2702	2534.5	11.9698	117.403
PB.130882.1	3372	3204.5	8.0594e-08	6.25208e-07
PB.75729.1	1222	1054.5	2.40699	56.7426
PB.60649.3	1542	1374.5	7.24755	131.078
PB.130882.2	3353	3185.5	14.5538	113.575
PB.3835.1	7212	7044.5	199.202	702.951
PB.111613.1	475	307.501	9	727.576
PB.83168.1	988	820.501	13.7982	418.047
PB.137356.1	3001	2833.5	31.4638	276.039
PB.130883.1	3378	3210.5	0	0
PB.3836.1	5348	5180.5	31.1667	149.555
PB.3836.2	5498	5330.5	0	0
PB.143868.1	2933	2765.5	4.62433	41.5678
PB.68261.1	1425	1257.5	8.34654	164.999
PB.137357.1	3049	2881.5	3.54416	30.5757
PB.164577.1	2432	2264.5	0	0
PB.3836.3	5422	5254.5	1.53511e-05	7.26257e-05
PB.3836.4	5155	4987.5	0	0
PB.45442.1	1762	1594.5	1.03024	16.0618
PB.157467.1	2525	2357.5	3.27502	34.5338
PB.30440.1	1996	1828.5	4.99946	67.9688
PB.60652.1	1593	1425.5	0	0
PB.103748.1	677	509.501	4.1136	200.705
PB.37891.2	1872	1704.5	6.16215	89.8706
PB.45443.1	1750	1582.5	143.298	2251.02
PB.52964.1	1664	1496.5	66.6246	1106.72
PB.96144.1	918	750.501	4.91523	162.808
PB.118938.1	275	113.824	0	0
PB.96145.1	936	768.501	0	0
PB.143869.1	2880	2712.5	17.4212	159.658
PB.88809.1	4008	3840.5	2.56406	16.5967
PB.75731.2	1303	1135.5	0.829517	18.1602
PB.30441.1	2017	1849.5	159.337	2141.63
PB.37892.1	1928	1760.5	0	0
PB.75732.1	1214	1046.5	6.35676	151.001
PB.157468.1	2634	2466.5	0	0
PB.124806.1	3636	3468.5	12.6337	90.5464
PB.60654.1	1509	1341.5	3.08746	57.2127
PB.23049.1	2110	1942.5	37.7991	483.73
PB.23049.3	2152	1984.5	1.15997e-08	1.45304e-07
